	Chromosome	Position	67RT_CM-_vs_67_PBMC.tumour
12_29517571	12	29517571	-0.125698700498029
12_29583547	12	29583547	-0.269575651591039
12_29604201	12	29604201	0.053511578633352
12_29633191	12	29633191	0.212729683554675
12_29751858	12	29751858	0.644819453379204
12_29768012	12	29768012	-0.107015519930815
12_29783680	12	29783680	0.316505899026794
12_30656702	12	30656702	0.027497106212487
12_30656714	12	30656714	-0.0311292798404638
12_30671037	12	30671037	0.171087959841337
12_30688370	12	30688370	0.474012836964499
12_30694989	12	30694989	0.0203469376506218
12_30711742	12	30711742	-0.0362533785375325
12_30715068	12	30715068	0.197945866978355
12_30715074	12	30715074	0.196600696679606
12_30726042	12	30726042	-0.119466746786514
12_30728875	12	30728875	0.119014424688241
12_30730250	12	30730250	-0.132028512240137
12_30735043	12	30735043	0.0989567723469881
12_30741023	12	30741023	0.246855467459302
12_30954007	12	30954007	-0.275371277913892
12_30964016	12	30964016	0.239437995896819
12_30982553	12	30982553	-0.397000722315423
12_30991902	12	30991902	-0.0605730577329455
12_31004580	12	31004580	0.00931955986231206
12_31078276	12	31078276	0.138331010681133
12_31096885	12	31096885	0.0123902138222786
12_31096926	12	31096926	0.0404045899918753
12_31101061	12	31101061	0.0145645850566156
12_31102329	12	31102329	-0.0206248434056842
12_31103583	12	31103583	0.0258562814227203
12_31136021	12	31136021	0.12717009428698
12_31144937	12	31144937	0.0743049966101661
12_31147957	12	31147957	-0.0995256711525997
12_31158049	12	31158049	0.278037122707581
12_31206149	12	31206149	0.37238634954316
12_31323947	12	31323947	0.168198523584303
12_31398335	12	31398335	0.0966937208384191
12_31426383	12	31426383	0.249889527548935
12_31447569	12	31447569	0.147319793908387
12_31451841	12	31451841	0.22978195410036
12_31451907	12	31451907	-0.273618306810141
12_31452336	12	31452336	0.25228935350993
12_31495892	12	31495892	0.311950495681187
12_31662233	12	31662233	0.0669463774443671
12_31709098	12	31709098	-0.370528510954232
12_31791803	12	31791803	0.107304115060508
12_31792065	12	31792065	-0.0523525509279773
12_31792130	12	31792130	0.145053186936442
12_31981130	12	31981130	0.187961778405733
12_31981188	12	31981188	0.0526829197703121
12_31981394	12	31981394	0.367149701177014
12_31981479	12	31981479	0.428501546452441
12_31981704	12	31981704	0.208099423976809
12_31981786	12	31981786	0.550531857790441
12_31981841	12	31981841	0.194114005387328
12_31981881	12	31981881	0.115610934181049
12_31982009	12	31982009	-0.0359020301473828
12_31982252	12	31982252	0.147319793908387
12_31982301	12	31982301	0.0219518269668041
12_31982700	12	31982700	0.124599717408304
12_31982792	12	31982792	0.182315215264591
12_31982897	12	31982897	0.0429831340936515
12_31982898	12	31982898	0.0551837585232809
12_31983364	12	31983364	-0.367028642564364
12_31983386	12	31983386	-0.288316666550323
12_31984918	12	31984918	0.0782781494787358
12_31984950	12	31984950	0.200561815185367
12_31985148	12	31985148	-0.0371047772290402
12_31985391	12	31985391	0.147319793908387
12_32216300	12	32216300	0.231258612408283
12_32327952	12	32327952	-0.0282784159491194
12_32328159	12	32328159	-0.215553850977891
12_32399759	12	32399759	-0.125698700498029
12_32399835	12	32399835	0.0137366395297952
12_32399840	12	32399840	-0.0424064385077387
12_32399879	12	32399879	0.0374021018303519
12_32534418	12	32534418	-0.158328131077413
12_32601318	12	32601318	0.0730260115610732
12_32601319	12	32601319	0.0536606866941421
12_32611250	12	32611250	-0.305956509658148
12_32625729	12	32625729	0.0799020325482801
12_32640040	12	32640040	-0.0901795198182689
12_32641328	12	32641328	0.134380738200889
12_32643346	12	32643346	-0.4106756592125
12_32644596	12	32644596	0.180582248040136
12_32707368	12	32707368	0.0853920447651856
12_32722472	12	32722472	-0.181114264838385
12_32750796	12	32750796	0.183460386170792
12_32753935	12	32753935	0.0190495499364893
12_32755303	12	32755303	-0.197556633953056
12_32755584	12	32755584	0.125840066497936
12_32755771	12	32755771	-0.0332524517334337
12_32796206	12	32796206	0.249889527548935
12_32843314	12	32843314	0.400265382118597
12_32869000	12	32869000	0.0349002145970711
12_32877868	12	32877868	0.0743049966101661
12_32877908	12	32877908	0.147319793908387
12_33426473	12	33426473	0.00465456504267354
12_34021821	12	34021821	-0.123166915629106
12_34024144	12	34024144	-0.00107204598428385
12_34025895	12	34025895	0.00834338075957692
12_38318340	12	38318340	-0.0890118183859343
12_38320357	12	38320357	0.104836462586874
12_38320383	12	38320383	0.237810327856295
12_38320849	12	38320849	0.0745037286224492
12_38321198	12	38321198	-0.0216333684666002
12_38730292	12	38730292	0.0491067837926694
12_38905463	12	38905463	0.217378266382468
12_39301643	12	39301643	0.0234912070555289
12_39332365	12	39332365	-0.230047287404402
12_39332911	12	39332911	0.345259171520296
12_39341546	12	39341546	-0.423967769915692
12_39357413	12	39357413	0.04157229142421
12_39366350	12	39366350	-0.0593053115697441
12_39586199	12	39586199	-0.128511886389521
12_39640968	12	39640968	-0.129520411450437
12_39683129	12	39683129	-0.316080726931856
12_39684198	12	39684198	-0.0923506188598961
12_39692073	12	39692073	-0.0593053115697441
12_39720826	12	39720826	-0.103361671859484
12_39720979	12	39720979	-0.248839695164767
12_39721228	12	39721228	-0.0623615756785068
12_40105792	12	40105792	-0.23857135971094
12_40232383	12	40232383	-0.20060350951192
12_40232385	12	40232385	-0.191886292410811
12_40237989	12	40237989	-0.00948428580048382
12_40251273	12	40251273	-0.114600991614698
12_40294893	12	40294893	0.0789610012443602
12_40305791	12	40305791	0.026806986591153
12_40320071	12	40320071	-0.114332057875288
12_40320099	12	40320099	-0.127924509693796
12_40322458	12	40322458	-0.062472590648427
12_40364850	12	40364850	-0.153075139429334
12_40406167	12	40406167	-0.244997628870373
12_40406173	12	40406173	-0.323000140871646
12_40408348	12	40408348	0.412865418898231
12_40414870	12	40414870	-0.0141046101366337
12_40414924	12	40414924	0.187961778405733
12_40418142	12	40418142	0.236129060866243
12_40419191	12	40419191	0.0769304660169893
12_40420305	12	40420305	0.0514597785008711
12_40421241	12	40421241	-0.197063151806671
12_40421258	12	40421258	-0.237625640214021
12_40426601	12	40426601	-0.429503362002752
12_40427374	12	40427374	-0.0750726274280607
12_40427993	12	40427993	0.264133458891137
12_40428065	12	40428065	0.167002159770087
12_40428068	12	40428068	0.219832293692755
12_40429552	12	40429552	0.097992081544819
12_40429672	12	40429672	0.351742039627137
12_40431698	12	40431698	-0.367253378921371
12_40432399	12	40432399	-0.211134177004089
12_40436126	12	40436126	-0.0375979220093978
12_40438324	12	40438324	-0.106099523048685
12_40438359	12	40438359	-0.0750726274280607
12_40441144	12	40441144	0.0276130365465032
12_40441153	12	40441153	0.0301096092639957
12_40441932	12	40441932	-0.0299847378995224
12_40441947	12	40441947	0.0011629583990249
12_40444215	12	40444215	0.0413368646872497
12_40444414	12	40444414	0.0151251815435175
12_40464141	12	40464141	0.15859971877439
12_40464164	12	40464164	0.24118671737261
12_40479144	12	40479144	0.205035291764674
12_40479224	12	40479224	0.13303556790214
12_40479476	12	40479476	-0.20060350951192
12_40479576	12	40479576	0.0538251057541969
12_40479770	12	40479770	-0.0911922927913376
12_40479853	12	40479853	-0.545702452670222
12_40479961	12	40479961	-0.48553739691708
12_40480006	12	40480006	-0.24910202720311
12_40480286	12	40480286	0.00465456504267354
12_40480396	12	40480396	-0.106436798337396
12_40480537	12	40480537	-0.275371277913892
12_40480581	12	40480581	-0.25195038951214
12_40480595	12	40480595	-0.321233214697458
12_40480898	12	40480898	-0.159464814718433
12_40480950	12	40480950	0.00378279328317872
12_40480966	12	40480966	-0.0256039511637608
12_40481251	12	40481251	-0.156756425021769
12_40481549	12	40481549	-0.350707070041488
12_40481642	12	40481642	-0.288476265537254
12_40481663	12	40481663	-0.196088028389427
12_40481678	12	40481678	-0.106436798337396
12_40482027	12	40482027	0.0753442151250378
12_40482392	12	40482392	-0.289197432780908
12_40482427	12	40482427	-0.387016633742801
12_40482461	12	40482461	-0.21662677164208
12_40482506	12	40482506	-0.358244678832931
12_40483242	12	40483242	-0.0462177647558758
12_40483260	12	40483260	-0.00795843156952366
12_40484680	12	40484680	-0.0359020301473828
12_40484862	12	40484862	-0.107987249900796
12_40484863	12	40484863	-0.151308213255146
12_40484975	12	40484975	0.0681220083997299
12_40485002	12	40485002	-0.175474524385898
12_40485044	12	40485044	-0.325395981512301
12_40485067	12	40485067	-0.205133167992434
12_40486015	12	40486015	-0.0233575908839052
12_40486052	12	40486052	0.0780841606333599
12_40486076	12	40486076	-0.0497615388988731
12_40486258	12	40486258	-0.135614169363111
12_40486279	12	40486279	0.00509772125592261
12_40488204	12	40488204	0.112999720724511
12_40489290	12	40489290	-0.165270436399639
12_40489973	12	40489973	0.168198523584303
12_40490474	12	40490474	0.275834534431068
12_40490601	12	40490601	0.136431477765651
12_40490955	12	40490955	-0.112874660140445
12_40491079	12	40491079	-0.210956055509834
12_40498984	12	40498984	-0.114600991614698
12_40500186	12	40500186	0.125005208020852
12_40501162	12	40501162	-0.216428476673602
12_40501168	12	40501168	-0.095831187594858
12_40506277	12	40506277	0.180184427814014
12_40507017	12	40507017	0.26975586956938
12_40507243	12	40507243	-0.122769369459357
12_40515494	12	40515494	-0.621707009490117
12_40516122	12	40516122	0.0123902138222786
12_40517886	12	40517886	-0.0956829071033469
12_40518830	12	40518830	0.0637550772692561
12_40523614	12	40523614	-0.316961224390306
12_40526308	12	40526308	-0.319694996147974
12_40526323	12	40526323	-0.253778514412583
12_40528289	12	40528289	-0.144335289865174
12_40528302	12	40528302	-0.172097081822925
12_40531219	12	40531219	-0.359375650015506
12_40532056	12	40532056	-0.24668400549826
12_40533236	12	40533236	-0.326034200961279
12_40536482	12	40536482	0.343428727154354
12_40541830	12	40541830	-0.316080726931856
12_40548613	12	40548613	-0.149073208871838
12_40561573	12	40561573	0.0187942960361616
12_40561603	12	40561603	0.119305417738791
12_40565666	12	40565666	0.152879319250288
12_40936809	12	40936809	0.182423594864303
12_40943633	12	40943633	-0.454777053594624
12_40971484	12	40971484	0.0211426878312422
12_40981060	12	40981060	-0.263517716841171
12_41016821	12	41016821	0.0769304660169893
12_41020410	12	41020410	0.037695302733889
12_41194170	12	41194170	0.120651843446307
12_41506593	12	41506593	-0.186103939816805
12_41552737	12	41552737	-0.400842788609817
12_41563589	12	41563589	0.218988674026358
12_41573277	12	41573277	0.0637550772692561
12_42160688	12	42160688	0.209230395159384
12_42160703	12	42160703	0.22091220020702
12_42235748	12	42235748	-0.20060350951192
12_42235799	12	42235799	-0.0328443920387632
12_42317889	12	42317889	0.234255430679668
12_42398869	12	42398869	0.22978195410036
12_42445084	12	42445084	-0.144114271857712
12_42460069	12	42460069	0.0466059291601917
12_42460111	12	42460111	0.0318425764884513
12_42460234	12	42460234	0.306017539927446
12_42460403	12	42460403	0.360142753788413
12_42460406	12	42460406	0.413213853881422
12_42466225	12	42466225	0.402974669376583
12_42472409	12	42472409	0.303438995825669
12_43375473	12	43375473	-0.131215705465594
12_43377559	12	43377559	0.0244630461228538
12_43383827	12	43383827	-0.205656737238205
12_43383950	12	43383950	-0.297465048764509
12_43427317	12	43427317	0.0292640323866749
12_43432389	12	43432389	0.11489831621601
12_43432787	12	43432787	0.172020234536712
12_43434338	12	43434338	0.0424969689531155
12_43452396	12	43452396	-0.0519890143150195
12_43468632	12	43468632	0.108890207414534
12_43551008	12	43551008	-0.190549844847997
12_43551106	12	43551106	-0.0607173344509907
12_43736402	12	43736402	-0.0261630269471142
12_43736527	12	43736527	0.135347152242311
12_43754456	12	43754456	0.148702347958506
12_43754970	12	43754970	0.213496870512871
12_43783707	12	43783707	0.059856952658048
12_43783708	12	43783708	0.10995926640446
12_43786492	12	43786492	0.0600869558535751
12_43788913	12	43788913	-0.133966316481629
12_43795712	12	43795712	-0.00927056903231464
12_43797822	12	43797822	-0.495648310248335
12_44520146	12	44520146	0.0187942960361616
12_44532660	12	44532660	-0.133966316481629
12_44665515	12	44665515	-0.211394098640841
12_44714697	12	44714697	0.143761974495198
12_44875857	12	44875857	0.0878659436981449
12_45016292	12	45016292	-0.180425627574289
12_45023858	12	45023858	0.133513994383357
12_45023883	12	45023883	0.205035291764674
12_45036038	12	45036038	-0.384927890014848
12_45050856	12	45050856	-0.133966316481629
12_45302037	12	45302037	0.0309690099822638
12_45331375	12	45331375	0.15048707298707
12_45348087	12	45348087	0.00875896337541013
12_45421146	12	45421146	0.185454922795158
12_45849582	12	45849582	-0.0750726274280607
12_45850551	12	45850551	0.228319516021874
12_45852465	12	45852465	0.458905944574291
12_45891802	12	45891802	0.152733290094752
12_45923032	12	45923032	0.0494724705102425
12_45927161	12	45927161	0.0874803853578991
12_45927341	12	45927341	-0.209722154122843
12_45927698	12	45927698	0.101805134656018
12_45927731	12	45927731	0.192407683436925
12_45928462	12	45928462	-0.0865682662658901
12_45945250	12	45945250	0.674383910921342
12_45948508	12	45948508	0.116151775814708
12_46196205	12	46196205	0.296896149958897
12_46239705	12	46239705	-0.0147000094485789
12_46365234	12	46365234	0.339964871850783
12_46367083	12	46367083	0.204387326318844
12_46371190	12	46371190	0.101805134656018
12_46766501	12	46766501	0.00223309873938792
12_46775117	12	46775117	-0.317774031164848
12_46779657	12	46779657	0.190388515800273
12_46779796	12	46779796	0.456940993344137
12_46779834	12	46779834	0.192860577818572
12_46784588	12	46784588	0.229261407444563
12_47077521	12	47077521	-0.0210327877151716
12_47235396	12	47235396	-0.247539823432826
12_47235585	12	47235585	-0.445022237178366
12_47236143	12	47236143	-0.144335289865174
12_47716449	12	47716449	-0.0407211226372836
12_47716486	12	47716486	-0.0533775563287417
12_47720831	12	47720831	0.224487654430847
12_47725362	12	47725362	0.0880632083516126
12_47740781	12	47740781	0.141738761645087
12_47743997	12	47743997	-0.0481055798277914
12_47746788	12	47746788	-0.135826658507157
12_47746799	12	47746799	-0.209722154122843
12_47747550	12	47747550	0.450018417315697
12_47748100	12	47748100	0.214433989766924
12_47748853	12	47748853	0.0271077673784174
12_47751086	12	47751086	-0.189405302907056
12_47751152	12	47751152	-0.0750726274280607
12_47751201	12	47751201	-0.119466746786514
12_47760302	12	47760302	0.0613465707985344
12_47760371	12	47760371	-0.117300862817358
12_47784123	12	47784123	0.573762056459481
12_47788119	12	47788119	-0.415148069025682
12_47791665	12	47791665	0.0404045899918753
12_47793427	12	47793427	0.277229116502821
12_47795598	12	47795598	0.49261188186126
12_47795617	12	47795617	0.313197962287998
12_47796261	12	47796261	0.190166049332463
12_47842520	12	47842520	0.00509772125592261
12_47843427	12	47843427	-0.258518768523992
12_47843903	12	47843903	0.350691278443842
12_47846052	12	47846052	-0.0750726274280607
12_47846465	12	47846465	-0.0548947454904304
12_47859144	12	47859144	-0.24813733640094
12_47863543	12	47863543	0.236129060866243
12_47863983	12	47863983	-0.0750726274280607
12_47899822	12	47899822	0.163087109766704
12_47906043	12	47906043	-0.115714611925407
12_47908762	12	47908762	-0.165270436399639
12_47964420	12	47964420	-0.160464118658705
12_47965893	12	47965893	0.412721214286097
12_47965922	12	47965922	0.434788418052377
12_47966201	12	47966201	0.00399894356313808
12_47968261	12	47968261	-0.0171252782187812
12_47974193	12	47974193	-0.212576151177996
12_47974681	12	47974681	0.306798007915584
12_47978294	12	47978294	0.00127825870205421
12_47978661	12	47978661	-0.0625816832448639
12_47980948	12	47980948	-0.131106662342389
12_47981785	12	47981785	-0.0161789383744921
12_47982911	12	47982911	-0.0750726274280607
12_47985948	12	47985948	-0.00169944109784147
12_47986430	12	47986430	-0.044698978384542
12_47987611	12	47987611	0.362613610795983
12_47997633	12	47997633	0.097992081544819
12_48005620	12	48005620	0.0526829197703121
12_48046422	12	48046422	0.15812654886497
12_48048045	12	48048045	0.22532230590966
12_48065623	12	48065623	0.0796499673705812
12_48065643	12	48065643	0.0244630461228538
12_48074722	12	48074722	0.10604005464671
12_48083639	12	48083639	0.177469404588091
12_48105414	12	48105414	-0.127067265066322
12_48106115	12	48106115	0.103633259556461
12_48119238	12	48119238	0.281071182797215
12_48132078	12	48132078	0.0613465707985344
12_48132876	12	48132876	0.131378250039366
12_48140868	12	48140868	-0.303341615101178
12_48145699	12	48145699	0.131378250039366
12_48149454	12	48149454	0.0912857589940593
12_48149525	12	48149525	0.173606485428663
