	Chromosome	Position	63RT3_TISSUE_vs_63RT3_PBMC.tumour
9_18777306	9	18777306	0.254673809950131
9_18777403	9	18777403	-0.103691240191823
9_18777603	9	18777603	-0.0287695558740608
9_18826264	9	18826264	0.0136657104463358
9_18829954	9	18829954	-0.262665518000916
9_18887856	9	18887856	-0.175812088417377
9_18887910	9	18887910	-0.0206857943444412
9_18889585	9	18889585	-0.148605718452541
9_18928085	9	18928085	-0.34247809977894
9_18928781	9	18928781	-0.202652196480428
9_18941668	9	18941668	0.130310629298607
9_18941750	9	18941750	-0.0616224168579013
9_18950789	9	18950789	-0.090170100538204
9_18950816	9	18950816	-0.113246402035884
9_18950897	9	18950897	-0.0363749720532596
9_18989822	9	18989822	-0.180506837242654
9_19057967	9	19057967	0.452777344704037
9_19058050	9	19058050	0.412215086936611
9_19058431	9	19058431	0.144910243724589
9_19058735	9	19058735	0.309121593972507
9_19063110	9	19063110	0.149870094044647
9_19076694	9	19076694	0.0360335234747903
9_19082914	9	19082914	0.157029885617513
9_19086771	9	19086771	-0.202652196480428
9_19116591	9	19116591	-0.341429248376226
9_19116632	9	19116632	-0.116730926809339
9_19126126	9	19126126	0.119018710592564
9_19126297	9	19126297	0.108822943486676
9_19305513	9	19305513	-0.0477348342178074
9_19316627	9	19316627	0.11675920341044
9_19326120	9	19326120	0.202699534836353
9_19332026	9	19332026	-0.175368113943681
9_19346009	9	19346009	0.0136657104463358
9_19346453	9	19346453	0.0614942355369509
9_19346731	9	19346731	0.0262657472259694
9_19346943	9	19346943	0.0136657104463358
9_19357168	9	19357168	-0.425445923811366
9_19379369	9	19379369	0.0750662551104792
9_19379435	9	19379435	-0.0118693816608018
9_19434982	9	19434982	-0.128353294426092
9_19516282	9	19516282	-0.481098981303242
9_19576931	9	19576931	-0.158100637820144
9_19576951	9	19576951	-0.0289786269621579
9_19786219	9	19786219	-0.17897936749606
9_19786589	9	19786589	0.388877229231991
9_20346572	9	20346572	-0.0567236174450622
9_20414312	9	20414312	-0.220799543190687
9_20497144	9	20497144	0.0571673490829224
9_20764871	9	20764871	0.258778208282867
9_20770032	9	20770032	0.0320442397611905
9_20781828	9	20781828	-0.046706907533146
9_20789569	9	20789569	-0.0558752228067414
9_20821003	9	20821003	0.0594694000594604
9_20933031	9	20933031	-0.283600330206757
9_20944630	9	20944630	-0.0429178179200316
9_20946729	9	20946729	-0.344227881728899
9_20953050	9	20953050	0.112443864924509
9_20981685	9	20981685	0.0671049694077964
9_20988424	9	20988424	-0.212842819362344
9_21015948	9	21015948	-0.327842753410543
9_21029331	9	21029331	0.0777960478660513
9_21029383	9	21029383	0.0573870878756535
9_21029387	9	21029387	0.00207773617112413
9_21077372	9	21077372	-0.0651897102649038
9_21077638	9	21077638	-0.328935952705776
9_21077642	9	21077642	-0.328935952705776
9_21077717	9	21077717	-0.19278516702109
9_21141020	9	21141020	-0.137013202051332
9_21141081	9	21141081	-0.123837813303599
9_21141205	9	21141205	0.0602082963833659
9_21141513	9	21141513	-0.125161994250981
9_21166078	9	21166078	-0.0189389549855918
9_21166271	9	21166271	-0.25935278396008
9_21166309	9	21166309	-0.366182360370208
9_21166333	9	21166333	-0.192238588101543
9_21166424	9	21166424	-0.297867213078648
9_21166488	9	21166488	-0.270430310915288
9_21187122	9	21187122	-0.368803926376077
9_21187386	9	21187386	-0.0444372441172325
9_21187435	9	21187435	-0.328122806801869
9_21187440	9	21187440	-0.390056475604674
9_21201653	9	21201653	-0.172524345358761
9_21202041	9	21202041	-0.447914374769538
9_21202127	9	21202127	-0.476385143249354
9_21206579	9	21206579	-0.125398327291216
9_21206606	9	21206606	-0.125232395375352
9_21206917	9	21206917	-0.294824010116222
9_21207001	9	21207001	-0.404646920865369
9_21207038	9	21207038	-0.335341918497311
9_21216865	9	21216865	0.415527820977447
9_21216909	9	21216909	0.384380878739885
9_21217079	9	21217079	-0.132555030404708
9_21217112	9	21217112	-0.14880898651077
9_21217167	9	21217167	-0.193492197194952
9_21227651	9	21227651	-0.263443880599181
9_21227652	9	21227652	-0.290774957712185
9_21227822	9	21227822	-0.177017851162774
9_21227943	9	21227943	0.144167734680464
9_21227967	9	21227967	0.0661331303404712
9_21228041	9	21228041	0.177164442729215
9_21228108	9	21228108	0.282154546372238
9_21239448	9	21239448	0.133404954720431
9_21304804	9	21304804	-0.0339523097864039
9_21334329	9	21334329	-0.112967728084681
9_21350710	9	21350710	-0.213299440679936
9_21350732	9	21350732	-0.15880148555843
9_21350742	9	21350742	-0.210299130708866
9_21368009	9	21368009	0.183590711888648
9_21384793	9	21384793	-0.257636311371058
9_21385313	9	21385313	-0.111865171637523
9_21440536	9	21440536	-0.0724909333033788
9_21440549	9	21440549	0.0136657104463358
9_21481567	9	21481567	-0.153444275388922
9_21816759	9	21816759	-0.00665427393325997
9_21854774	9	21854774	-0.269506340958534
9_21854833	9	21854833	-0.337241451412793
9_21968200	9	21968200	-0.120983816248446
9_21968200.1	9	21968200	-0.120983816248446
9_21968200.2	9	21968200	-0.120983816248446
9_21968200.3	9	21968200	-0.120983816248446
9_21968200.4	9	21968200	-0.120983816248446
9_21970474	9	21970474	0.0698087884838698
9_21970917	9	21970917	-0.378651712332425
9_22003368	9	22003368	-0.144596373470396
9_22006044	9	22006044	-0.090170100538204
9_22029446	9	22029446	-0.231911498310912
9_22072302	9	22072302	0.0511404158649987
9_22096056	9	22096056	0.291199685975245
9_22098575	9	22098575	-0.00623384699136906
9_22103814	9	22103814	-0.278290304689967
9_22125504	9	22125504	0.11320138399725
9_22451340	9	22451340	0.107787887810886
9_22451582	9	22451582	-0.302361783001342
9_22451800	9	22451800	-0.471761116723906
9_23762178	9	23762178	-0.362710168463403
9_24543344	9	24543344	-0.211893989968795
9_24545473	9	24545473	-0.296189552140452
9_24545515	9	24545515	-0.3222015753989
9_24545893	9	24545893	-0.180157558693341
9_24545893.1	9	24545893	-0.180157558693341
9_26842444	9	26842444	-0.214958664601627
9_26842508	9	26842508	-0.389689983784873
9_26869974	9	26869974	-0.17897936749606
9_26892525	9	26892525	-0.364845912807394
9_26923260	9	26923260	0.208043755613187
9_26978172	9	26978172	-0.305284684641131
9_26984279	9	26984279	0.0829283728834497
9_26984326	9	26984326	0.190543472530415
9_26995789	9	26995789	-0.225672602944101
9_26996375	9	26996375	-0.25381460041865
9_26997941	9	26997941	0.184937137596165
9_26998092	9	26998092	-0.103373710743884
9_27009102	9	27009102	-0.139808770215382
9_27036489	9	27036489	0.231257145518963
9_27168573	9	27168573	-0.107086449014274
9_27202872	9	27202872	0.374255425702803
9_27203004	9	27203004	-0.0116453780828517
9_27205023	9	27205023	0.0725593994999046
9_27212858	9	27212858	0.10764185865535
9_27220068	9	27220068	-0.141308949530005
9_27286283	9	27286283	-0.0817538546323466
9_27286355	9	27286355	-0.151920355271639
9_27292476	9	27292476	-0.0608812429187182
9_27455137	9	27455137	-0.41375551328834
9_27489253	9	27489253	0.147966802157927
9_27490969	9	27490969	-0.208726710890112
9_27524820	9	27524820	-0.0809711636917395
9_27556782	9	27556782	0.0543076949436815
9_27561051	9	27561051	-0.0477348342178074
9_27565573	9	27565573	-0.0802012130178865
9_27566833	9	27566833	0.0254428782226894
9_32405591	9	32405591	-0.199929762652953
9_32408523	9	32408523	0.319291993004598
9_32425900	9	32425900	-0.0332553369411568
9_32425912	9	32425912	0.0362082790974242
9_32427339	9	32427339	-0.104978786052283
9_32427398	9	32427398	-0.270127255554256
9_32427408	9	32427408	-0.308262384441026
9_32430555	9	32430555	0.27670011628013
9_32457153	9	32457153	-0.0238089949723271
9_32459452	9	32459452	-0.0879745514295018
9_32480253	9	32480253	0.0543076949436815
9_32492531	9	32492531	-0.478932772126161
9_32526148	9	32526148	0.0136657104463358
9_32541534	9	32541534	0.00381792448998874
9_32541978	9	32541978	0.304714492449726
9_32542090	9	32542090	-0.0765320985252423
9_32542206	9	32542206	-0.263868265082573
9_32542280	9	32542280	-0.268734020254389
9_32542365	9	32542365	-0.34247809977894
9_32543287	9	32543287	-0.0765320985252423
9_32550898	9	32550898	0.0974973012498064
9_32550914	9	32550914	-0.0597074758838834
9_32551169	9	32551169	0.178724956716832
9_32552404	9	32552404	0.457272361921951
9_32552464	9	32552464	-0.00623384699136906
9_32552608	9	32552608	-0.0707264768440367
9_32565424	9	32565424	-0.115067603675867
9_32565450	9	32565450	-0.144596373470396
9_32566402	9	32566402	-0.0374084741479335
9_32630186	9	32630186	0.0540234480624769
9_32630474	9	32630474	-0.330288690771026
9_32630550	9	32630550	-0.288603858670558
9_32631371	9	32631371	0.0577882636786435
9_32632074	9	32632074	0.038540379085365
9_32632534	9	32632534	-0.143517622104394
9_32632666	9	32632666	-0.0290839370130012
9_32632738	9	32632738	-0.289403357189711
9_32633769	9	32633769	-0.000907090640936815
9_32633948	9	32633948	0.146420919298107
9_32634062	9	32634062	0.127737477155131
9_32635069	9	32635069	-0.0947567494396496
9_32635310	9	32635310	-0.031896866934108
9_32635319	9	32635319	-0.0709966866230483
9_32784548	9	32784548	0.0476130423696733
9_32972692	9	32972692	-0.0265981597673913
9_32972692.1	9	32972692	-0.0265981597673913
9_32987709	9	32987709	-0.297795385389958
9_33026574	9	33026574	-0.00609754437509408
9_33113788	9	33113788	-0.271311248268135
9_33113788.1	9	33113788	-0.271311248268135
9_33135240	9	33135240	0.114594619297117
9_33240227	9	33240227	0.159096149967899
9_33255884	9	33255884	-0.253273149843374
9_33255903	9	33255903	-0.148605718452541
9_33319113	9	33319113	0.42870320972518
9_33351711	9	33351711	0.0599593627202707
9_33366665	9	33366665	-0.0984446558752016
9_33369926	9	33369926	0.0669077317233153
9_33385180	9	33385180	0.0409730564420712
9_33385830	9	33385830	0.109349058501644
9_33387062	9	33387062	-0.208726710890112
9_33394235	9	33394235	-0.409025361375943
9_33442950	9	33442950	-0.360149126105995
9_33443253	9	33443253	-0.195281179825161
9_33443875	9	33443875	-0.0542383540554678
9_33467471	9	33467471	-0.141308949530005
9_33467731	9	33467731	-0.386872219137393
9_33468558	9	33468558	-0.121989388911231
9_33469291	9	33469291	-0.159982377038694
9_33469647	9	33469647	-0.552681112107473
9_33472313	9	33472313	-0.153444275388922
9_33524495	9	33524495	-0.334257592973971
9_33548340	9	33548340	0.0286160519123073
9_33548692	9	33548692	-0.0413007487715928
9_33550540	9	33550540	-0.201073138346677
9_33571267	9	33571267	0.203768593826279
9_33618329	9	33618329	0.10508873820993
9_33618360	9	33618360	0.0535584375698484
9_33618374	9	33618374	0.0531940746329731
9_33618459	9	33618459	-0.100666965032659
9_33618462	9	33618462	-0.156259290995977
9_33762137	9	33762137	-0.0395763108306436
9_33794842	9	33794842	0.136522458231869
9_33798019	9	33798019	-0.0435591582466142
9_33922700	9	33922700	-0.283316027310796
9_33923286	9	33923286	0.11675920341044
9_33941704	9	33941704	0.219134828746315
9_33941761	9	33941761	0.0750662551104792
9_33953296	9	33953296	-0.131764729075228
9_33971742	9	33971742	0.0136657104463358
9_34093402	9	34093402	-0.181150466537687
9_34107506	9	34107506	-0.111865171637523
9_34107507	9	34107507	-0.128938684996465
9_34241810	9	34241810	-0.36966292910517
9_34251514	9	34251514	-0.152344240992593
9_34255990	9	34255990	-0.474435251022232
9_34256115	9	34256115	-0.523362313211118
9_34256133	9	34256133	-0.482760115673163
9_34256148	9	34256148	-0.370477780886724
9_34256349	9	34256349	-0.110323006829118
9_34257097	9	34257097	0.0136657104463358
9_34257777	9	34257777	-0.434794790369958
9_34259685	9	34259685	-0.0369603626236321
9_34297047	9	34297047	-0.241591344795739
9_34306310	9	34306310	0.0136657104463358
9_34306412	9	34306412	0.0631343867106357
9_34310929	9	34310929	0.000609557620889324
9_34311091	9	34311091	-0.0848981240372536
9_34343339	9	34343339	-0.0567236174450622
9_34371790	9	34371790	-0.240090881799447
9_34379694	9	34379694	-0.180712334720515
9_34382730	9	34382730	-0.117037981198258
9_34393424	9	34393424	0.158055619781511
9_34400982	9	34400982	-0.232494876823062
9_34485239	9	34485239	-0.123837813303599
9_34485239.1	9	34485239	-0.123837813303599
9_34491512	9	34491512	0.27890438720686
9_34500798	9	34500798	-0.208726710890112
9_34500823	9	34500823	-0.406666088502021
9_34500798.1	9	34500798	-0.208726710890112
9_34500823.1	9	34500823	-0.406666088502021
9_34512395	9	34512395	-0.221962538046806
9_34512395.1	9	34512395	-0.221962538046806
9_34512395.2	9	34512395	-0.221962538046806
9_34515018	9	34515018	0.201738058598908
9_34517368	9	34517368	-0.00665427393325997
9_34564728	9	34564728	0.0136657104463358
9_34564813	9	34564813	0.293773629639071
9_34568916	9	34568916	0.0725593994999046
9_34577130	9	34577130	0.109243370428567
9_34577137	9	34577137	0.167699339118757
9_34622392	9	34622392	0.116027428076014
9_34627903	9	34627903	-0.0612963472348862
9_34628076	9	34628076	0.311346259087021
9_34629054	9	34629054	0.510091536565835
9_34629200	9	34629200	0.376235789831044
9_34635682	9	34635682	0.04088717918136
9_34647858	9	34647858	-0.128938684996465
9_34647858.1	9	34647858	-0.128938684996465
9_34647858.2	9	34647858	-0.128938684996465
9_34647858.3	9	34647858	-0.128938684996465
9_34649056	9	34649056	0.136813941219201
9_34649056.1	9	34649056	0.136813941219201
9_34649056.2	9	34649056	0.136813941219201
9_34649445	9	34649445	-0.135197675468147
9_34655632	9	34655632	-0.197838394747376
9_34660867	9	34660867	-0.0147160909234866
9_34661997	9	34661997	0.000954658696781829
9_34709583	9	34709583	0.293773629639071
9_34723747	9	34723747	-0.63345326633739
9_34724244	9	34724244	0.0750662551104792
9_34726527	9	34726527	-0.401371788832508
9_34726674	9	34726674	-0.417673601161609
9_34726784	9	34726784	-0.265488360750735
9_34889377	9	34889377	0.213964360932167
9_34889447	9	34889447	0.0356920167763348
9_34892694	9	34892694	0.147966802157927
9_34893050	9	34893050	-0.20004098302389
9_34895088	9	34895088	-0.200459094906512
9_34895601	9	34895601	-0.141056884352306
9_34989764	9	34989764	-0.194275554592572
9_35042299	9	35042299	-0.0809711636917395
9_35043294	9	35043294	0.0136657104463358
9_35043481	9	35043481	0.409594386777475
9_35043893	9	35043893	-0.366182360370208
9_35045208	9	35045208	0.132310206944955
9_35062975	9	35062975	-0.00425619755092665
9_35062975.1	9	35062975	-0.00425619755092665
9_35075025	9	35075025	-0.0206857943444412
9_35077270	9	35077270	0.102933048543423
9_35092414	9	35092414	-0.428338836432777
9_35095143	9	35095143	-0.0825496048129674
9_35100618	9	35100618	0.0869146924769743
9_35100684	9	35100684	-0.0321379791667889
9_35102129	9	35102129	-0.0248084373682998
9_35105260	9	35105260	-0.348904368938372
9_35107768	9	35107768	-0.15917088641588
9_35108139	9	35108139	0.225169815640048
9_35108251	9	35108251	-0.23426180299725
9_35231126	9	35231126	0.0693751430326233
9_35295883	9	35295883	-0.131764729075228
9_35301143	9	35301143	0.19166401242433
9_35301931	9	35301931	0.0543076949436815
9_35301962	9	35301962	0.04088717918136
9_35302062	9	35302062	-0.244867303152517
9_35302438	9	35302438	-0.0131343488973793
9_35302800	9	35302800	0.384921517697266
9_35303866	9	35303866	-0.104654256742425
9_35304231	9	35304231	-0.169556113609434
9_35304362	9	35304362	-0.0294030114455502
9_35304405	9	35304405	-0.0643368015549374
9_35306301	9	35306301	0.0585199462305962
9_35306490	9	35306490	0.0136657104463358
9_35307218	9	35307218	-0.109482520326529
9_35307411	9	35307411	-0.289726433003599
9_35307782	9	35307782	-0.189548609206247
9_35398608	9	35398608	0.155219854660355
9_35399712	9	35399712	-0.113246402035884
9_35546738	9	35546738	-0.275840906748649
9_35546926	9	35546926	-0.0176984604629993
9_35548482	9	35548482	-0.295284530442816
9_35561095	9	35561095	0.0136657104463358
9_35561994	9	35561994	-0.00301303070029453
9_35562442	9	35562442	-0.182731502357168
9_35562552	9	35562552	-0.0173611851742887
9_35606887	9	35606887	0.169784912363618
9_35609357	9	35609357	-0.0584840753094996
9_35610205	9	35610205	0.0961278706383089
9_35612981	9	35612981	0.2518254476411
9_35615992	9	35615992	-0.318909628640535
9_35649919	9	35649919	-0.0737971308040036
9_35649973	9	35649973	-0.227342389057459
9_35657752	9	35657752	-0.0477348342178074
9_35657752.1	9	35657752	-0.0477348342178074
9_35657752.2	9	35657752	-0.0477348342178074
9_35657752.3	9	35657752	-0.0477348342178074
9_35657752.4	9	35657752	-0.0477348342178074
9_35657752.5	9	35657752	-0.0477348342178074
9_35657752.6	9	35657752	-0.0477348342178074
9_35657752.7	9	35657752	-0.0477348342178074
9_35657752.8	9	35657752	-0.0477348342178074
9_35657752.9	9	35657752	-0.0477348342178074
9_35657752.10	9	35657752	-0.0477348342178074
9_35657752.11	9	35657752	-0.0477348342178074
9_35657879	9	35657879	-0.0622831427869628
9_35657879.1	9	35657879	-0.0622831427869628
9_35657879.2	9	35657879	-0.0622831427869628
9_35657879.3	9	35657879	-0.0622831427869628
9_35657879.4	9	35657879	-0.0622831427869628
9_35657879.5	9	35657879	-0.0622831427869628
9_35657879.6	9	35657879	-0.0622831427869628
9_35657879.7	9	35657879	-0.0622831427869628
9_35657879.8	9	35657879	-0.0622831427869628
9_35657879.9	9	35657879	-0.0622831427869628
9_35657879.10	9	35657879	-0.0622831427869628
9_35657879.11	9	35657879	-0.0622831427869628
9_35657879.12	9	35657879	-0.0622831427869628
9_35657879.13	9	35657879	-0.0622831427869628
9_35657879.14	9	35657879	-0.0622831427869628
9_35657879.15	9	35657879	-0.0622831427869628
9_35657879.16	9	35657879	-0.0622831427869628
9_35657879.17	9	35657879	-0.0622831427869628
9_35657879.18	9	35657879	-0.0622831427869628
9_35657879.19	9	35657879	-0.0622831427869628
9_35657879.20	9	35657879	-0.0622831427869628
9_35657879.21	9	35657879	-0.0622831427869628
9_35657973	9	35657973	-0.229605440566028
9_35657879.22	9	35657879	-0.0622831427869628
9_35657973.1	9	35657973	-0.229605440566028
9_35657973.2	9	35657973	-0.229605440566028
9_35657973.3	9	35657973	-0.229605440566028
9_35657973.4	9	35657973	-0.229605440566028
9_35657973.5	9	35657973	-0.229605440566028
9_35657973.6	9	35657973	-0.229605440566028
9_35657973.7	9	35657973	-0.229605440566028
9_35657973.8	9	35657973	-0.229605440566028
9_35657973.9	9	35657973	-0.229605440566028
9_35657973.10	9	35657973	-0.229605440566028
