	Chromosome	Position	67B_T1_vs_67_PBMC.tumour
8_144375608	8	144375608	0.231507904344756
8_144379425	8	144379425	-0.203733165657269
8_144379479	8	144379479	-0.223285963078669
8_144391042	8	144391042	-0.109658307514181
8_144393732	8	144393732	0.1539381143146
8_144393989	8	144393989	-0.127805654224441
8_144395549	8	144395549	-0.136928175114909
8_144396654	8	144396654	-0.0732494906023523
8_144397402	8	144397402	0.343301237108216
8_144397646	8	144397646	0.371765355266071
8_144397787	8	144397787	0.138202067923441
8_144398005	8	144398005	-0.164989464382336
8_144399140	8	144399140	0.510170845310398
8_144399997	8	144399997	0.123147722201151
8_144400437	8	144400437	0.0235512152273236
8_144400484	8	144400484	-0.107465205940265
8_144401496	8	144401496	0.278425947679062
8_144409108	8	144409108	0.170008023255411
8_144412870	8	144412870	-0.0225451993621307
8_144414270	8	144414270	0.437679471997412
8_144414285	8	144414285	0.549545083644543
8_144414409	8	144414409	0.184832122260384
8_144415027	8	144415027	-0.0984042126327082
8_144415362	8	144415362	-0.0968179617407566
8_144415944	8	144415944	-0.063789161353286
8_144415963	8	144415963	-0.0673741838482749
8_144416180	8	144416180	-0.383122146897398
8_144416204	8	144416204	-0.634474747683556
8_144424802	8	144424802	0.403255641393887
8_144425741	8	144425741	0.0431349599504967
8_144430477	8	144430477	0.043629838624722
8_144432378	8	144432378	-0.149285381634892
8_144433629	8	144433629	-0.0412256357774394
8_144433694	8	144433694	-0.14302639116321
8_144434854	8	144434854	0.285157516816545
8_144435756	8	144435756	-0.0100341955986902
8_144435937	8	144435937	0.0680360501541338
8_144436164	8	144436164	0.197580615002372
8_144436662	8	144436662	-0.131251458804631
8_144438491	8	144438491	-0.0182081270443903
8_144440039	8	144440039	-0.0719432931017276
8_144440043	8	144440043	-0.0143558015487837
8_144440068	8	144440068	0.0874623326786255
8_144440393	8	144440393	0.147696356122239
8_144440747	8	144440747	0.00856678750684506
8_144441008	8	144441008	0.31213598252456
8_144462635	8	144462635	0.0783436880677028
8_144464373	8	144464373	-0.178431727294409
8_144467569	8	144467569	-0.0912797781993268
8_144468640	8	144468640	0.0356323342828926
8_144469504	8	144469504	0.0697084632396908
8_144469632	8	144469632	0.00336596841099467
8_144471977	8	144471977	-0.197595731830634
8_144472998	8	144472998	0.622664204291513
8_144474963	8	144474963	-0.0624079309549252
8_144476063	8	144476063	0.303719967842972
8_144497239	8	144497239	0.00493553705997648
8_144500951	8	144500951	0.0660522821676053
8_144501756	8	144501756	0.138202067923441
8_144505426	8	144505426	-0.652176749417015
8_144506731	8	144506731	0.320021780172073
8_144509840	8	144509840	-0.0865496262869295
8_144510410	8	144510410	0.00198704831472752
8_144511138	8	144511138	0.127327430699442
8_144511527	8	144511527	-0.269579615352604
8_144511991	8	144511991	-0.202527402911872
8_144512253	8	144512253	0.257364332151232
8_144512322	8	144512322	0.151109551702829
8_144512433	8	144512433	-0.0205520675126894
8_144513001	8	144513001	0.0176939193829489
8_144513304	8	144513304	-0.278568398579859
8_144513556	8	144513556	0.254611560038751
8_144513685	8	144513685	-0.0481237049486777
8_144516002	8	144516002	0.00683382028238964
8_144516004	8	144516004	-0.0471871940161563
8_144516029	8	144516029	0.115590371023069
8_144517095	8	144517095	0.0758011488708187
8_144517104	8	144517104	0.0246299665933255
8_144517130	8	144517130	0.0731070397015558
8_144517432	8	144517432	0.176484779546864
8_144519884	8	144519884	-0.312951392605522
8_144520715	8	144520715	0.216842517163005
8_144520914	8	144520914	-0.0373169499920948
8_144521361	8	144521361	0.064994393914236
8_144524912	8	144524912	0.111354509058519
8_144527978	8	144527978	0.0354819674016386
8_144528803	8	144528803	0.20637357056502
8_144528888	8	144528888	-0.0201966801378442
8_144530515	8	144530515	0.280107410621021
8_144530789	8	144530789	0.315677342975634
8_144534156	8	144534156	0.138202067923441
8_144547180	8	144547180	0.0991022482345001
8_144721783	8	144721783	-0.0815263097881661
8_144722391	8	144722391	0.0268133874276207
8_144723055	8	144723055	0.0593012401765254
8_144753753	8	144753753	-0.0408797901468992
8_144773695	8	144773695	0.0327493020854146
8_144778523	8	144778523	0.156435423300452
8_144791906	8	144791906	-0.0653749140898755
8_144804180	8	144804180	0.234120508594841
8_144807908	8	144807908	-0.236646341239704
8_144810178	8	144810178	0.222484663739782
8_144829421	8	144829421	-0.109096291519193
8_144841669	8	144841669	-0.107644992225113
8_144841740	8	144841740	-0.0442033355773349
8_144842937	8	144842937	0.0877044159145137
8_144846103	8	144846103	-0.234465762208737
8_144889982	8	144889982	-0.179112083374402
8_144930861	8	144930861	0.202874914671885
8_144930912	8	144930912	0.283399983463376
8_144931248	8	144931248	-0.533274444654506
8_144931535	8	144931535	-0.0264286338493586
8_144931879	8	144931879	-0.0301807687104663
8_144932073	8	144932073	-0.0653749140898755
8_144946051	8	144946051	0.153277388385539
8_144946188	8	144946188	0.0899808582659517
8_145052730	8	145052730	0.491419671013261
8_145052766	8	145052766	0.382935657014291
8_145053087	8	145053087	0.100074087301825
8_145053409	8	145053409	-0.170818543184534
8_145053425	8	145053425	-0.115554524322343
8_145060604	8	145060604	-0.163302983999749
8_145060818	8	145060818	0.141125463130207
8_145060866	8	145060866	-0.117576521907554
8_145065750	8	145065750	0.231171885933807
9_116861	9	116861	-0.515336029754562
9_116911	9	116911	-0.33128321537778
9_117666	9	117666	-0.670647720127289
9_117934	9	117934	-0.58698979108038
9_117998	9	117998	-0.590927032010799
9_118033	9	118033	-0.714484627534618
9_118099	9	118099	-0.940698759823475
9_121470	9	121470	-0.715388855104732
9_214679	9	214679	-0.731762618966454
9_214706	9	214706	-0.525152283633058
9_214719	9	214719	-0.547344545738225
9_214847	9	214847	-0.825609624461263
9_271638	9	271638	-0.369675450060192
9_286593	9	286593	-0.833783555906963
9_312134	9	312134	-0.860750603507232
9_334337	9	334337	-0.905336816931997
9_368030	9	368030	-0.519468645129476
9_368288	9	368288	-0.471213476522255
9_368289	9	368289	-0.535125240342448
9_368294	9	368294	-0.615603385857429
9_377111	9	377111	-0.468387432443491
9_390512	9	390512	-0.584688341031043
9_396837	9	396837	-0.575321879862993
9_399255	9	399255	-0.37038303506672
9_405094	9	405094	-0.202278469248776
9_414854	9	414854	-0.355736259102319
9_418180	9	418180	-0.322821636629584
9_421032	9	421032	-0.593266586634597
9_422052	9	422052	-0.722752243518219
9_428376	9	428376	-0.959314437990822
9_439376	9	439376	-0.852892378854667
9_441952	9	441952	-0.563202341019821
9_449798	9	449798	-0.458274420814756
9_676988	9	676988	-0.514554610620556
9_707463	9	707463	-0.50257764743159
9_708279	9	708279	-0.521441509848798
9_710915	9	710915	-0.997759291018089
9_710966	9	710966	-0.741419537758303
9_711112	9	711112	-0.709794838631509
9_711359	9	711359	-0.98112527198215
9_711399	9	711399	-0.761027213471649
9_712060	9	712060	0.17264271325247
9_712599	9	712599	-0.597970618808193
9_730054	9	730054	-0.150973731787662
9_730199	9	730199	-0.573916429151852
9_738323	9	738323	-0.609568398963697
9_740847	9	740847	-0.455271932653233
9_740885	9	740885	-0.528928974378542
9_740901	9	740901	-0.653662787358762
9_744505	9	744505	-0.90933458891414
9_744623	9	744623	-0.866351418363393
9_842051	9	842051	-0.31022159984995
9_842568	9	842568	-0.270847361515806
9_990973	9	990973	-0.485261251007888
9_1051713	9	1051713	-0.444741265161064
9_1056728	9	1056728	-0.447600919300304
9_1056732	9	1056732	-0.543004159590265
9_1056774	9	1056774	-0.692427706661421
9_1056868	9	1056868	-0.536801818149831
9_1056877	9	1056877	-0.480767783235504
9_1056945	9	1056945	-0.248821055185807
9_1056959	9	1056959	-0.192237526819439
9_1057204	9	1057204	-0.54077707032211
9_2029199	9	2029199	-0.543564320746939
9_2039796	9	2039796	-0.600806383929349
9_2039809	9	2039809	-0.54179777637704
9_2039815	9	2039815	-0.584241386401283
9_2039818	9	2039818	-0.547788001629858
9_2039826	9	2039826	-0.553675636714227
9_2039860	9	2039860	-0.545062506409519
9_2073292	9	2073292	-0.326126781353256
9_2087035	9	2087035	-0.320970840941642
9_2170437	9	2170437	-0.596744358606113
9_2191309	9	2191309	-0.708252673823104
9_2191421	9	2191421	-0.825878357821617
9_2622019	9	2622019	-0.289848323445862
9_2622079	9	2622079	-0.210685926299036
9_2643449	9	2643449	-0.79097047236799
9_2643847	9	2643847	-0.609223297887805
9_2644829	9	2644829	-0.717374063791652
9_2645719	9	2645719	-0.536623366168543
9_2653914	9	2653914	-0.631678148715501
9_2653931	9	2653931	-0.604964865411082
9_2717797	9	2717797	-0.673318883713717
9_2718351	9	2718351	-0.812721940379133
9_2718593	9	2718593	-0.496748568629392
9_2718696	9	2718696	-0.689393646571788
9_2718717	9	2718717	-0.70253902262871
9_2718862	9	2718862	-0.614105519267551
9_2719047	9	2719047	-0.915397321460615
9_2729475	9	2729475	-0.383750635271915
9_2729686	9	2729686	-0.563331678510686
9_2729705	9	2729705	-0.501939992154518
9_2804393	9	2804393	-0.234881864227933
9_2811505	9	2811505	-0.634879487492885
9_2811522	9	2811522	-0.583805302898615
9_2811557	9	2811557	-0.37280977246126
9_2828765	9	2828765	-0.219966192513622
9_2838470	9	2838470	-0.434176097197725
9_3257122	9	3257122	-0.557573761325436
9_3271018	9	3271018	-0.708252673823104
9_3275578	9	3275578	-0.576875252870011
9_3824929	9	3824929	-0.0666177239650576
9_3827436	9	3827436	-0.823515220453136
9_3827757	9	3827757	-0.481481811976082
9_3855556	9	3855556	-0.736614896899965
9_3855616	9	3855616	-0.869232391911252
9_4054486	9	4054486	-0.486980792380571
9_4117942	9	4117942	-0.460871532300796
9_4117969	9	4117969	-0.561411285493833
9_4118262	9	4118262	-0.589857973020874
9_4118287	9	4118287	-0.614105519267551
9_4118352	9	4118352	-0.396919694174941
9_4118388	9	4118388	-0.336283896436146
9_4118540	9	4118540	-0.312014881673001
9_4118734	9	4118734	-0.645480025149796
9_4286255	9	4286255	-0.521193325598937
9_4544640	9	4544640	-0.442908107302109
9_4544670	9	4544670	-0.477090042858924
9_4564432	9	4564432	-0.557771296074959
9_4572371	9	4572371	-0.557573761325436
9_4574022	9	4574022	-0.728430555760734
9_4576680	9	4576680	-0.628852104636737
9_4582082	9	4582082	-0.575631371452915
9_4582843	9	4582843	-0.680537295611281
9_4585733	9	4585733	-0.141905851269295
9_4617990	9	4617990	-0.518910218553551
9_4617997	9	4617997	-0.429393300827628
9_4625429	9	4625429	-0.481798227163421
9_4662398	9	4662398	-0.372203470691089
9_4662580	9	4662580	-0.84073631654873
9_4685008	9	4685008	-0.144123676519114
9_4685128	9	4685128	-0.0423701777183804
9_4740962	9	4740962	-0.299447128255775
9_4827062	9	4827062	-0.402067315481489
9_4827072	9	4827072	-0.431412468464279
9_4833154	9	4833154	-0.489829154689602
9_4841222	9	4841222	-0.156898565744767
9_4844659	9	4844659	-0.840356209830449
9_4849515	9	4849515	-0.464549746241244
9_4860139	9	4860139	-0.427791196231126
9_5055741	9	5055741	-0.59931830226994
9_5077517	9	5077517	-0.817104814760332
9_5081780	9	5081780	-0.154184181047731
9_5089679	9	5089679	-0.353157715000542
9_5090783	9	5090783	0.104059968030468
9_5114167	9	5114167	-0.851930902617222
9_5114204	9	5114204	-0.736759101512098
9_5114231	9	5114231	-0.719271674783257
9_5114582	9	5114582	-0.248821055185807
9_5114624	9	5114624	-0.349347931139771
9_5114722	9	5114722	-0.819136779942562
9_5114773	9	5114773	-0.889278668498667
9_5126407	9	5126407	-0.578668813369407
9_5164183	9	5164183	-0.034082206392794
9_5164260	9	5164260	-0.273483109420076
9_5231539	9	5231539	-0.670647720127289
9_5231712	9	5231712	-0.570749150073169
9_5233664	9	5233664	-0.392411908814657
9_5233688	9	5233688	-0.380065588464059
9_5300255	9	5300255	-0.429393300827628
9_5300354	9	5300354	-0.686226367493105
9_5304547	9	5304547	-0.611391134570515
9_5335470	9	5335470	-0.176671269429971
9_5339715	9	5339715	-0.359852367574551
9_5456126	9	5456126	-0.0180408483566396
9_5457296	9	5457296	-0.583805302898615
9_5462979	9	5462979	-0.536946441982431
9_5467859	9	5467859	-0.550201772669083
9_5534924	9	5534924	-0.539411183540162
9_5549474	9	5549474	-0.222825846652862
9_5549540	9	5549540	-0.323588823587779
9_5557708	9	5557708	-0.494398263943054
9_5720296	9	5720296	-0.280529914913145
9_5757337	9	5757337	-0.315163550014503
9_5774159	9	5774159	-0.476626972708619
9_5774225	9	5774225	-0.689393646571788
9_5787566	9	5787566	-0.688106100711328
9_5798887	9	5798887	-0.289463039683153
9_5832928	9	5832928	-0.367141022374568
9_5859564	9	5859564	-0.734247882356048
9_5892525	9	5892525	-0.528104812664675
9_5920900	9	5920900	-0.0805495725960079
9_5920988	9	5920988	-0.423907761743898
9_5921028	9	5921028	-0.622279450713251
9_5921040	9	5921040	-0.634879487492885
9_5933822	9	5933822	-0.531220785886532
9_5968860	9	5968860	-0.536623366168543
9_5969249	9	5969249	-0.558676317772594
9_6007551	9	6007551	-0.781695044758509
9_6007772	9	6007772	-0.908745613588185
9_6012734	9	6012734	-0.601836827857266
9_6253571	9	6253571	-0.535702202973968
9_6254544	9	6254544	-0.575049287506794
9_6256144	9	6256144	-0.583240094256366
9_6329015	9	6329015	-0.203733165657269
9_6330997	9	6330997	-0.514715115158841
9_6532607	9	6532607	-0.452354449270939
9_6532902	9	6532902	-0.264940720549084
9_6556242	9	6556242	-0.639280531743985
9_6589267	9	6589267	-0.156702853197375
9_6592868	9	6592868	-0.357755426738971
9_6606634	9	6606634	-0.697281556002101
9_6644629	9	6644629	-0.698986777868252
9_6645251	9	6645251	-1.10941799852039
9_6849518	9	6849518	0.0449101478709035
9_6984236	9	6984236	-0.336283896436146
9_6986589	9	6986589	-0.482493401388257
9_7013799	9	7013799	-0.460325160379519
9_7013946	9	7013946	-0.759015787504991
9_7046901	9	7046901	-0.5954715794844
9_7046917	9	7046917	-0.658465295694432
9_7076463	9	7076463	-0.918279829993736
9_7076494	9	7076494	-0.783858330575281
9_7103816	9	7103816	-0.531993106590677
9_7174666	9	7174666	-0.436099623378387
9_7174673	9	7174673	-0.447149771631785
9_7799488	9	7799488	-0.348356728736721
9_8331574	9	8331574	-0.647370431676082
9_8484240	9	8484240	-0.622499524703593
9_8485894	9	8485894	-0.104431145850632
9_8485996	9	8485996	-0.783597798738746
9_8486143	9	8486143	-0.680160366793751
9_8486174	9	8486174	-0.412319787468686
9_8518395	9	8518395	-0.374351937269666
9_8528661	9	8528661	-0.423318786417943
9_8733833	9	8733833	-0.587622968637565
9_8879118	9	8879118	-0.541602804413652
9_11611912	9	11611912	-0.4976416017999
9_11618573	9	11618573	-0.611391134570515
9_12694274	9	12694274	-0.485860252486656
9_12698664	9	12698664	-0.501939992154518
9_12702334	9	12702334	-0.645892007935201
9_12775771	9	12775771	-0.404471925646001
9_12775890	9	12775890	-0.429393300827628
9_12821721	9	12821721	-0.21526849547478
9_13107063	9	13107063	-0.578128680438767
9_13110001	9	13110001	-0.557573761325436
9_13112025	9	13112025	-0.444077346584741
9_13133862	9	13133862	-0.279847950806431
9_13143493	9	13143493	-0.302759862296611
9_13150532	9	13150532	-0.49167757908197
9_13150559	9	13150559	-0.420773737975102
9_13176226	9	13176226	-0.443199100352658
9_13176313	9	13176313	-0.418746056628119
9_13176394	9	13176394	-0.779335771884586
9_13186322	9	13186322	-0.507739352547369
9_13188786	9	13188786	-0.496748568629392
9_13188883	9	13188883	-0.460325160379519
9_13192286	9	13192286	-0.0985784196051939
9_13205986	9	13205986	-0.615248610240029
9_13206089	9	13206089	-0.35191454814991
9_13217217	9	13217217	-0.145727562221703
9_13219604	9	13219604	-0.39387138798909
9_13222322	9	13222322	-0.282244056723257
9_13222386	9	13222386	-0.436754005778882
9_13222419	9	13222419	-0.449733749111803
9_13223575	9	13223575	-0.787687141317509
9_13224442	9	13224442	-0.315935251044344
9_13224489	9	13224489	-0.301672937451542
9_14087770	9	14087770	-0.459388041125465
9_14722490	9	14722490	-0.680537295611281
9_14737408	9	14737408	-0.335532688379138
9_14737508	9	14737508	-0.388998713234067
9_14759777	9	14759777	-0.646785041105709
9_14759894	9	14759894	-0.544276938711978
9_14770660	9	14770660	-0.422152658071368
9_14770701	9	14770701	-0.533550532118919
9_14770789	9	14770789	-0.248821055185807
9_14775861	9	14775861	-0.691764551034535
9_14775892	9	14775892	-0.71222157602605
9_14776180	9	14776180	-0.342943232550357
9_14779476	9	14779476	-0.707111752418534
9_14784435	9	14784435	-0.620789832572765
9_14784568	9	14784568	-0.590740625260635
9_14789073	9	14789073	-0.609410770442274
9_14797518	9	14797518	-0.745497023489008
9_14797629	9	14797629	-0.313672199535775
9_14801712	9	14801712	-0.584169665835491
9_14801740	9	14801740	-0.575802377799455
9_14824801	9	14824801	-0.688106100711328
