	Chromosome	Position	63RT3_CM-_vs_63RT3_PBMC.tumour
10_102655227	10	102655227	0.830761220328896
10_102656291	10	102656291	0.171125632716653
10_102699445	10	102699445	0.309042564991756
10_102705379	10	102705379	0.333466038930973
10_102744072	10	102744072	0.329818261915829
10_102813206	10	102813206	-0.0339050267175559
10_102837167	10	102837167	0.235062334869979
10_102837224	10	102837224	0.398757499182693
10_102874631	10	102874631	0.325688688339254
10_102874650	10	102874650	0.386207501002947
10_102900499	10	102900499	0.369991914956088
10_102917905	10	102917905	0.00558048874721173
10_103077096	10	103077096	0.230896305290426
10_103089711	10	103089711	0.543501253747439
10_103109774	10	103109774	0.188751600285941
10_103136270	10	103136270	0.214821542432354
10_103136321	10	103136321	0.363790575787771
10_103136321.1	10	103136321	0.363790575787771
10_103246134	10	103246134	0.231285644124495
10_103277388	10	103277388	-0.0242052410408956
10_103278251	10	103278251	-0.21402175637152
10_103368377	10	103368377	0.340520796464924
10_103405027	10	103405027	-0.277491670323127
10_103417888	10	103417888	0.127015161463547
10_103421482	10	103421482	0.509963694296772
10_103434329	10	103434329	0.107425840579381
10_103434850	10	103434850	0.104378965020517
10_103438773	10	103438773	0.32249492110997
10_103443249	10	103443249	0.339892308090406
10_103445419	10	103445419	0.160629442068758
10_103447197	10	103447197	0.359938250292165
10_103447544	10	103447544	0.900506631654867
10_103449656	10	103449656	0.25771020128976
10_103449939	10	103449939	0.470969562680909
10_103455334	10	103455334	0.392359727984542
10_103455390	10	103455390	0.422416961840722
10_103458295	10	103458295	-0.243676957330883
10_103473496	10	103473496	0.185908850517115
10_103478835	10	103478835	0.643321301517761
10_103571095	10	103571095	-0.584920195515375
10_103571605	10	103571605	0.320409886105527
10_103571728	10	103571728	0.320045523168652
10_103584694	10	103584694	0.318359146540765
10_103584870	10	103584870	0.457454756206427
10_103584999	10	103584999	0.166646948356483
10_103590276	10	103590276	0.35552295980417
10_103602059	10	103602059	-0.0482128634014395
10_103602127	10	103602127	0.0921267041964987
10_103602347	10	103602347	0.463442826046024
10_103602380	10	103602380	0.40746662037475
10_103602530	10	103602530	0.336506493251024
10_103603291	10	103603291	0.698462855710222
10_103618551	10	103618551	0.259909431960892
10_103736016	10	103736016	0.319459180937094
10_103882784	10	103882784	0.312506420295327
10_103892197	10	103892197	0.111772428478079
10_103897558	10	103897558	-0.172424890798984
10_103897605	10	103897605	0.0860284881481983
10_103900068	10	103900068	-0.0271791635292427
10_103900158	10	103900158	-0.117501317495895
10_104002686	10	104002686	0.341285543390273
10_104002833	10	104002833	0.191993612978093
10_104002885	10	104002885	0.177346837013691
10_104003151	10	104003151	0.49635744851876
10_104003164	10	104003164	0.386905297892434
10_104003420	10	104003420	0.465569574938319
10_104003514	10	104003514	0.661176486412342
10_104005672	10	104005672	0.150601981781163
10_104005987	10	104005987	0.503847661690878
10_104018183	10	104018183	0.0562177738774788
10_104034068	10	104034068	0.127015161463547
10_104039114	10	104039114	0.191737929319313
10_104039458	10	104039458	0.38728873843712
10_104039473	10	104039473	0.340520796464924
10_104040357	10	104040357	-0.230737901623385
10_104040408	10	104040408	-0.145886273829584
10_104041495	10	104041495	0.198755730072719
10_104057134	10	104057134	0.480896402586199
10_104057158	10	104057158	0.613573958123709
10_104060198	10	104060198	0.128147130953467
10_104064532	10	104064532	0.172612027903658
10_104064575	10	104064575	0.0372647691619804
10_104070427	10	104070427	0.297500541643101
10_104085713	10	104085713	0.132715911351522
10_104122835	10	104122835	0.180309250869553
10_104123007	10	104123007	0.475415467712101
10_104133678	10	104133678	0.27004065878934
10_104140843	10	104140843	0.376762872933523
10_104145490	10	104145490	0.18882633389941
10_104179083	10	104179083	0.219295019011662
10_104181409	10	104181409	0.240356634539492
10_104207673	10	104207673	0.158787507518027
10_104207822	10	104207822	-0.0291040404537348
10_104266121	10	104266121	0.270509468546092
10_104267386	10	104267386	0.224054822210392
10_104279427	10	104279427	-0.203133440228784
10_104299182	10	104299182	0.333466038930973
10_104315214	10	104315214	-0.30807999015655
10_104358459	10	104358459	0.445643151882835
10_104364760	10	104364760	-0.101521049692115
10_104365836	10	104365836	0.228496479329431
10_104365894	10	104365894	0.0921267041964987
10_104380497	10	104380497	-0.255554678364536
10_104382144	10	104382144	0.121961933737262
10_104392353	10	104392353	0.389973135147664
10_104399422	10	104399422	-0.0953055713816993
10_104400719	10	104400719	-0.167259924622151
10_104450106	10	104450106	0.226833190439747
10_105105434	10	105105434	0.367697673750273
10_105147682	10	105147682	0.120617390265396
10_105147712	10	105147712	0.23158642491176
10_105223235	10	105223235	0.158787507518027
10_106579159	10	106579159	0.0590268698249304
10_106579404	10	106579404	-0.125791855214466
10_106607262	10	106607262	0.141984894122214
10_106620455	10	106620455	0.445280042260325
10_106652457	10	106652457	0.292824054433628
10_106652491	10	106652491	0.130804251076661
10_106688226	10	106688226	0.216821120078703
10_106699354	10	106699354	0.20428737983197
10_106709335	10	106709335	0.772350280164185
10_107164024	10	107164024	0.593993589154192
10_109886247	10	109886247	0.366824635877404
10_110112885	10	110112885	0.329518854414311
10_110117344	10	110117344	-0.0540157378273088
10_110126491	10	110126491	0.408012992296028
10_110150698	10	110150698	0.17426744408172
10_110151325	10	110151325	-0.124384543886843
10_110151580	10	110151580	0.563971106054741
10_110298668	10	110298668	0.388961151522677
10_110498288	10	110498288	0.343450127503595
10_110507013	10	110507013	0.347541224142696
10_110507064	10	110507064	0.437213963768802
10_110507065	10	110507065	0.426575443322455
10_110507069	10	110507069	0.292824054433628
10_110507077	10	110507077	0.315544130933711
10_110510339	10	110510339	0.330494472399683
10_110600561	10	110600561	0.307037913653328
10_110600561.1	10	110600561	0.307037913653328
10_110600561.2	10	110600561	0.307037913653328
10_110643437	10	110643437	0.275251424985678
10_110781126	10	110781126	-0.195029510131154
10_110781139	10	110781139	-0.269054833174487
10_110781304	10	110781304	0.162549835085611
10_110812319	10	110812319	-0.0538965019050219
10_110812389	10	110812389	-0.00420716779557622
10_110812610	10	110812610	0.106500887804701
10_110821789	10	110821789	0.124370440207983
10_110831051	10	110831051	0.0319574852825438
10_110831051.1	10	110831051	0.0319574852825438
10_110831051.2	10	110831051	0.0319574852825438
10_110835961	10	110835961	-0.025327349708251
10_110835961.1	10	110835961	-0.025327349708251
10_110836212	10	110836212	-0.209676286095556
10_110836212.1	10	110836212	-0.209676286095556
10_110836212.2	10	110836212	-0.209676286095556
10_110836212.3	10	110836212	-0.209676286095556
10_110836490	10	110836490	0.815858806011582
10_110836490.1	10	110836490	0.815858806011582
10_110836490.2	10	110836490	0.815858806011582
10_110836914	10	110836914	0.343450127503595
10_110836963	10	110836963	0.341733654914574
10_110836914.1	10	110836914	0.343450127503595
10_110836963.1	10	110836963	0.341733654914574
10_110836914.2	10	110836914	0.343450127503595
10_110836963.2	10	110836963	0.341733654914574
10_110836914.3	10	110836914	0.343450127503595
10_110836963.3	10	110836963	0.341733654914574
10_110836963.4	10	110836963	0.341733654914574
10_110837148	10	110837148	0.315544130933711
10_110837148.1	10	110837148	0.315544130933711
10_110837148.2	10	110837148	0.315544130933711
10_110837845	10	110837845	-0.0994933683451328
10_110837845.1	10	110837845	-0.0994933683451328
10_110894480	10	110894480	0.321493397264897
10_110900502	10	110900502	0.251003878739001
10_110901558	10	110901558	0.351108999718223
10_111009265	10	111009265	0.514420506072153
10_111079134	10	111079134	0.511803280189486
10_112160707	10	112160707	0.0586544653208259
10_112163705	10	112163705	0.406298918942416
10_112163746	10	112163746	0.323197703477146
10_112164573	10	112164573	0.160317136614375
10_112164581	10	112164581	0.180309250869553
10_112175621	10	112175621	0.238937357454158
10_112180571	10	112180571	0.216036955344079
10_112293788	10	112293788	0.394560636177813
10_112299545	10	112299545	-0.00135904997083052
10_112302282	10	112302282	0.480307427260245
10_112408502	10	112408502	0.159698971194267
10_112413273	10	112413273	0.165290819438621
10_112427308	10	112427308	0.173117297071744
10_112434314	10	112434314	0.563971106054741
10_112438345	10	112438345	0.0959667252043172
10_112440581	10	112440581	0.560482486792869
10_112440597	10	112440597	0.347271838456004
10_112440609	10	112440609	0.324188225342963
10_112527133	10	112527133	0.171517758211494
10_112782299	10	112782299	-0.148208653378161
10_112853594	10	112853594	-0.00973871558680369
10_112973123	10	112973123	0.333466038930973
10_112996282	10	112996282	0.355833851959428
10_113047288	10	113047288	0.336711698434628
10_113149972	10	113149972	0.494239342003756
10_113574365	10	113574365	0.190725866814891
10_113577223	10	113577223	0.518705461849955
10_113580684	10	113580684	0.178807794141972
10_113581994	10	113581994	-0.0670718906527554
10_113590838	10	113590838	-0.0353630309254171
10_113595623	10	113595623	0.294991891116338
10_113595658	10	113595658	0.205783485992066
10_113610495	10	113610495	0.0348077233664582
10_113610515	10	113610515	0.156846384914653
10_113614862	10	113614862	0.439213541415151
10_113614911	10	113614911	0.303630809390211
10_113615726	10	113615726	0.322618656693981
10_113615769	10	113615769	0.354224599097771
10_113617499	10	113617499	0.56424624576014
10_113617531	10	113617531	0.679240875772703
10_113620660	10	113620660	0.051322810149475
10_113621988	10	113621988	0.0855385254873879
10_113623569	10	113623569	-0.140465149401439
10_113629597	10	113629597	0.0502537511595495
10_113629607	10	113629607	0.107425840579381
10_113633160	10	113633160	0.248218752312462
10_113634170	10	113634170	0.0588436588219677
10_113650475	10	113650475	0.338364838343813
10_113651855	10	113651855	0.121057706167148
10_113653034	10	113653034	-0.00900283439722535
10_113662689	10	113662689	0.240356634539492
10_113662715	10	113662715	0.238159078835246
10_113662760	10	113662760	0.127462578133559
10_113663363	10	113663363	0.210804289461732
10_113663383	10	113663383	0.329951554754737
10_113678445	10	113678445	0.299457146766075
10_113679771	10	113679771	0.429225021736404
10_113679799	10	113679799	0.195962515181039
10_113679808	10	113679808	0.190725866814891
10_113679810	10	113679810	0.252909684882577
10_113697505	10	113697505	-0.093687746663927
10_113725519	10	113725519	0.472048616613702
10_113726381	10	113726381	0.281419291161378
10_113729393	10	113729393	0.261115194706289
10_113729408	10	113729408	0.263076711039576
10_113729495	10	113729495	-0.097839849492619
10_113729537	10	113729537	-0.43924274031974
10_113729830	10	113729830	0.195962515181039
10_113730350	10	113730350	0.33753570324002
10_113766418	10	113766418	0.369991914956088
10_113774931	10	113774931	0.333466038930973
10_113775840	10	113775840	0.132715911351522
10_113780652	10	113780652	0.264442253063805
10_113780701	10	113780701	0.433001712481888
10_113850002	10	113850002	0.0704316330971797
10_113850156	10	113850156	0.104647348435093
10_113850500	10	113850500	0.0263764530192442
10_113852936	10	113852936	0.0100590151176979
10_113852979	10	113852979	0.344870802203223
10_113853006	10	113853006	0.670824174387942
10_113853011	10	113853011	0.655394133818336
10_113884281	10	113884281	0.317071600680305
10_114044249	10	114044249	0.465291250438393
10_114044940	10	114044940	0.0921267041964987
10_114045297	10	114045297	0.125573187289641
10_114126020	10	114126020	0.266496772003282
10_114131175	10	114131175	0.748503538209817
10_114135957	10	114135957	0.49141839870721
10_114144515	10	114144515	0.347659920513728
10_114145621	10	114145621	0.358862815996455
10_114145648	10	114145648	0.303795172254631
10_114151152	10	114151152	0.493643063821724
10_114163015	10	114163015	0.138450056525831
10_114188103	10	114188103	0.193579863870045
10_114190968	10	114190968	0.0704316330971797
10_114211982	10	114211982	0.152893793289153
10_114248738	10	114248738	0.353738433957235
10_114261177	10	114261177	-0.110140612544641
10_114261198	10	114261198	0.168042429723602
10_114272812	10	114272812	0.224941582152804
10_114281722	10	114281722	0.460378151413193
10_114284966	10	114284966	0.141690316267001
10_114285997	10	114285997	0.365887516623351
10_114286234	10	114286234	0.392359727984542
10_114286388	10	114286388	-0.104066098134957
10_114289291	10	114289291	0.108233665809564
10_114289440	10	114289440	0.335892776325514
10_114290260	10	114290260	0.283835271206373
10_114290299	10	114290299	0.313001936371258
10_114297226	10	114297226	0.214821542432354
10_114297337	10	114297337	0.152225724260827
10_114300246	10	114300246	0.0831426848467337
10_114300558	10	114300558	0.385304970450591
10_114300568	10	114300568	0.304896886734203
10_114300628	10	114300628	0.500419473841995
10_114300668	10	114300668	0.673096135551795
10_114302395	10	114302395	0.466360309428319
10_114304833	10	114304833	0.359938250292165
10_114308434	10	114308434	0.201676166375432
10_114313937	10	114313937	-0.0975130042168921
10_114313966	10	114313966	-0.0976911257111472
10_114313976	10	114313976	0.0409878552046977
10_114314042	10	114314042	-0.0749988064243843
10_114315760	10	114315760	0.225154227895822
10_114444053	10	114444053	0.279884998726129
10_114575487	10	114575487	0.320658262630353
10_114613719	10	114613719	0.244761813659493
10_114633039	10	114633039	0.111073617594525
10_114658077	10	114658077	0.34003869285446
10_114792594	10	114792594	0.353161840271893
10_114843033	10	114843033	-0.0541950214165654
10_114855286	10	114855286	0.449719107426821
10_114899494	10	114899494	0.439665442762899
10_114959739	10	114959739	0.126141065683467
10_114959784	10	114959784	0.374212381274283
10_115171112	10	115171112	0.0980879760000449
10_115315521	10	115315521	-0.107905608161333
10_115469284	10	115469284	0.787359474026841
10_115727253	10	115727253	0.0394047374765552
10_115854610	10	115854610	0.191286027971565
10_115854617	10	115854617	0.112659868486477
10_115944716	10	115944716	0.433001712481888
10_116089842	10	116089842	0.0572562443494463
10_116093715	10	116093715	0.437640607285408
10_116455749	10	116455749	0.296707488920856
10_116455757	10	116455757	0.381633321391484
10_116461012	10	116461012	-0.234860460198321
10_116461177	10	116461177	-0.16903430159821
10_116471816	10	116471816	0.251761397811741
10_116476706	10	116476706	0.175401192698722
10_116477098	10	116477098	0.276015766747074
10_116547436	10	116547436	0.042142588665756
10_116553735	10	116553735	0.0897969579641108
10_116561543	10	116561543	0.185908850517115
10_116591902	10	116591902	0.205361213183288
10_116604130	10	116604130	0.312792470666223
10_116605402	10	116605402	0.411468550932247
10_116605455	10	116605455	0.455095483332505
10_116631291	10	116631291	-0.0304972757536011
10_116638373	10	116638373	-0.0515588912814307
10_116638460	10	116638460	0.123380513046139
10_116642210	10	116642210	0.365052381988807
10_116663942	10	116663942	-0.064497946988929
10_116665621	10	116665621	0.467321785665764
10_116675087	10	116675087	-0.137373252016222
10_116855645	10	116855645	0.202221505652721
10_116856599	10	116856599	-0.2440789902277
10_116873857	10	116873857	-0.0350614957501342
10_116876178	10	116876178	0.0174827531482208
10_116940540	10	116940540	0.163541037488661
10_117137895	10	117137895	0.315544130933711
10_117137931	10	117137931	0.458996921014832
10_117197539	10	117197539	0.0226031080065645
10_117209737	10	117209737	0.394866583595117
10_117244104	10	117244104	0.0387227733698415
10_117250954	10	117250954	-0.0127096022030663
10_117264991	10	117264991	-0.0608129001810731
10_117283947	10	117283947	0.207935156847115
10_117284316	10	117284316	0.137545828955717
