	Chromosome	Position	96RT_TISSUE_vs_96RT_PBMC.tumour
12_48132078	12	48132078	-0.197672989314157
12_48132876	12	48132876	-0.0234985148704868
12_48140868	12	48140868	0.235286417961949
12_48145699	12	48145699	-0.402143502653343
12_48149454	12	48149454	-0.0277479878718449
12_48149525	12	48149525	0.176094037092823
12_48149532	12	48149532	0.170797691510235
12_48184542	12	48184542	0.0146306143987071
12_48184659	12	48184659	0.0502545241294283
12_48203281	12	48203281	0.0671111984695966
12_48329549	12	48329549	0.108487789714889
12_48329812	12	48329812	-0.0547150354721141
12_48330001	12	48330001	-0.0106744745129034
12_48337092	12	48337092	0.21889197971128
12_48343069	12	48343069	0.203577558234611
12_48343202	12	48343202	0.0538657776818072
12_48343462	12	48343462	-0.13368143262091
12_48343496	12	48343496	-0.019109069597972
12_48343717	12	48343717	-0.183867189789127
12_48472939	12	48472939	0.0615193502252426
12_48489229	12	48489229	0.211717946823545
12_48494811	12	48494811	0.247886454741583
12_48494906	12	48494906	0.14263363488806
12_48525645	12	48525645	-0.141638954399829
12_48525773	12	48525773	-0.270318291145923
12_48525877	12	48525877	-0.629584307157397
12_48525999	12	48525999	-0.0766575883527914
12_48526010	12	48526010	-0.0742905738088748
12_48526013	12	48526013	-0.0187028482688379
12_48526223	12	48526223	0.315875178114837
12_48526290	12	48526290	0.0448206380788004
12_48559937	12	48559937	0.249785987657064
12_48560149	12	48560149	-0.360045056142752
12_48560247	12	48560247	0.206717265765178
12_48560257	12	48560257	0.206717265765178
12_48560442	12	48560442	0.329186556843431
12_48569086	12	48569086	0.138060905098236
12_48654955	12	48654955	0.208023463265803
12_48671944	12	48671944	-0.494654727071289
12_48693180	12	48693180	-0.127931918023596
12_48693474	12	48693474	0.179964538159493
12_48693542	12	48693542	0.139851960624224
12_48693748	12	48693748	0.00712247197520733
12_48736156	12	48736156	-0.218632607949803
12_48759326	12	48759326	-0.118315197700873
12_48774718	12	48774718	-0.148177998262838
12_48775006	12	48775006	0.0886311958424839
12_48776286	12	48776286	0.091833627880828
12_48777169	12	48777169	-0.212779881704365
12_48828719	12	48828719	-0.41731479963457
12_48836252	12	48836252	-0.383040901557627
12_48836716	12	48836716	0.21041174932292
12_48858097	12	48858097	-0.272860485708376
12_48858160	12	48858160	-0.133241116719159
12_48862015	12	48862015	-0.135807733729298
12_48914478	12	48914478	0.124255105573205
12_48914501	12	48914501	0.078863202759191
12_48918331	12	48918331	-0.0456698958691073
12_48918810	12	48918810	-0.101748569315622
12_48921079	12	48921079	-0.47898612886626
12_48921211	12	48921211	0.158525007657951
12_48922038	12	48922038	-0.570890312898374
12_48966364	12	48966364	-0.0233020828406526
12_48969127	12	48969127	-0.134056890018186
12_48996956	12	48996956	-0.0872489996205064
12_48998401	12	48998401	-0.0128747113903145
12_49002908	12	49002908	-0.112445152447126
12_49002920	12	49002920	-0.0601694655642222
12_49018926	12	49018926	-0.544538985951422
12_49024652	12	49024652	-0.0142647585082229
12_49026295	12	49026295	0.41223586853723
12_49026426	12	49026426	-0.0843315162382124
12_49030751	12	49030751	0.20564343241386
12_49032677	12	49032677	-0.138779300260589
12_49033869	12	49033869	-0.155430540810752
12_49033872	12	49033872	-0.209645630980233
12_49037630	12	49037630	-0.177571783257648
12_49039515	12	49039515	-0.248347127385242
12_49039516	12	49039516	-0.269720778177809
12_49039573	12	49039573	-0.203319552455299
12_49040100	12	49040100	0.200203958806504
12_49040273	12	49040273	-0.0981373157632427
12_49040292	12	49040292	-0.104369269474757
12_49040626	12	49040626	-0.169927998831253
12_49040724	12	49040724	-0.620930995397969
12_49041920	12	49041920	0.112282463907129
12_49042222	12	49042222	-0.0304674892254369
12_49046626	12	49046626	-0.183867189789127
12_49049769	12	49049769	-0.136059798906997
12_49050762	12	49050762	-0.0526226565108741
12_49051245	12	49051245	-0.200016929782456
12_49051394	12	49051394	-0.237540372428659
12_49051400	12	49051400	-0.212172559009272
12_49051427	12	49051427	0.0260747116343019
12_49051527	12	49051527	-0.167047025283394
12_49052318	12	49052318	0.35691586236348
12_49052387	12	49052387	0.21254163799116
12_49052635	12	49052635	0.455833370494287
12_49052707	12	49052707	0.339983796628642
12_49065245	12	49065245	-0.351811827103198
12_49092409	12	49092409	-0.0885935430923718
12_49092436	12	49092436	-0.144931527242184
12_49101179	12	49101179	-0.106819558863044
12_49101201	12	49101201	-0.170488159987927
12_49106615	12	49106615	0.0341797612713569
12_49106616	12	49106616	0.0144318276204538
12_49106624	12	49106624	-0.0519955341185222
12_49106726	12	49106726	-0.18155332395088
12_49130395	12	49130395	-0.696038872191897
12_49185358	12	49185358	-0.0683899723691907
12_49185844	12	49185844	-0.17213789720702
12_49185856	12	49185856	-0.153278869955704
12_49186397	12	49186397	-0.0338097406590462
12_49228029	12	49228029	0.246245629951815
12_49269586	12	49269586	-0.142683754716505
12_49273077	12	49273077	0.0112461437440188
12_49273298	12	49273298	-0.0233020828406526
12_49273320	12	49273320	0.124255105573205
12_49295263	12	49295263	-0.298775184459169
12_49295576	12	49295576	0.0676715772068377
12_49297467	12	49297467	-0.193485192350724
12_49323750	12	49323750	-0.11390463162156
12_49324070	12	49324070	0.139361997963414
12_49325590	12	49325590	-0.0780530697199105
12_49325801	12	49325801	0.0733739365710212
12_49325863	12	49325863	-0.218269893921271
12_49329400	12	49329400	-0.0604847742838445
12_49329868	12	49329868	0.159020523733882
12_49329873	12	49329873	0.00877788815326922
12_49329970	12	49329970	-0.0497742942018436
12_49330180	12	49330180	0.196569310389095
12_49330372	12	49330372	-0.11675299393059
12_49349429	12	49349429	-0.290782393705639
12_49524718	12	49524718	-0.244978704092514
12_49543514	12	49543514	0.305861912063153
12_49544030	12	49544030	-0.0872489996205064
12_49554464	12	49554464	0.270644592554729
12_49556437	12	49556437	-0.0953867047472081
12_49557434	12	49557434	0.374798567223802
12_49558852	12	49558852	-0.16179595298556
12_49558891	12	49558891	-0.272860485708376
12_49563540	12	49563540	0.305320664620718
12_49584586	12	49584586	0.0398629182828327
12_49588535	12	49588535	-0.158870718200058
12_49599850	12	49599850	0.15216110214309
12_49599983	12	49599983	-0.0112598650832758
12_49600271	12	49600271	-0.238314973811503
12_49601002	12	49601002	0.00712247197520733
12_49624996	12	49624996	0.189843447200782
12_49625082	12	49625082	0.092546245845867
12_49635149	12	49635149	0.0801999254952695
12_49635929	12	49635929	-0.0187028482688379
12_49636846	12	49636846	-0.00127577651065367
12_49643288	12	49643288	-0.074464486778875
12_49647739	12	49647739	0.114059338467317
12_49652204	12	49652204	0.0264077821750606
12_49658524	12	49658524	0.213522443670293
12_49668553	12	49668553	0.0798609862147519
12_49707142	12	49707142	0.12966860175957
12_49742211	12	49742211	0.0228780851981233
12_49758410	12	49758410	0.0855227110844906
12_49759277	12	49759277	-0.0166074302666445
12_49791999	12	49791999	0.0412936565578067
12_49793432	12	49793432	-0.169103837117386
12_49795616	12	49795616	-0.185600157013582
12_49796024	12	49796024	0.0185456644020903
12_49796828	12	49796828	-0.107918336555828
12_49796870	12	49796870	0.132716684321401
12_49838386	12	49838386	0.363041965160322
12_49838570	12	49838570	0.102059359459009
12_49838963	12	49838963	-0.141206037655129
12_49853685	12	49853685	0.022005047325255
12_49889524	12	49889524	-0.735567236378534
12_49900167	12	49900167	0.452059766797237
12_49900201	12	49900201	0.313732904436918
12_49900239	12	49900239	0.133715434822271
12_49901140	12	49901140	0.372934218429929
12_49950756	12	49950756	0.42291342113772
12_49950771	12	49950771	0.346647526909653
12_49950869	12	49950869	-0.000332530291444288
12_49951172	12	49951172	0.216821224309278
12_49951175	12	49951175	0.220179525571741
12_49955494	12	49955494	0.258110852307996
12_49965013	12	49965013	-0.312808700035638
12_49965105	12	49965105	0.0543530923430489
12_49973180	12	49973180	0.0367922643228657
12_49973221	12	49973221	0.124255105573205
12_49973943	12	49973943	0.45320362813834
12_49975608	12	49975608	-0.0456698958691073
12_49976999	12	49976999	-0.140448120621207
12_50031738	12	50031738	-0.136059798906997
12_50058844	12	50058844	-0.161499376760672
12_50073970	12	50073970	0.0408390973855678
12_50077326	12	50077326	0.0556680203157925
12_50090363	12	50090363	0.36914216469674
12_50108027	12	50108027	0.558800763741263
12_50108077	12	50108077	0.468209506790566
12_50108088	12	50108088	0.411537057653676
12_50109486	12	50109486	0.432108015248845
12_50109495	12	50109495	0.350763635381885
12_50133031	12	50133031	0.416766712483833
12_50134409	12	50134409	0.217364509964687
12_50135515	12	50135515	-0.0408041406972911
12_50135953	12	50135953	0.0800553016626702
12_50144032	12	50144032	-0.0683899723691907
12_50167240	12	50167240	-0.160385756449964
12_50331683	12	50331683	0.220717945074496
12_50350336	12	50350336	-0.0482120904315604
12_50350366	12	50350366	-0.102337304292528
12_50350388	12	50350388	-0.0805646863152929
12_50350970	12	50350970	0.0867804001545425
12_50351311	12	50351311	0.206717265765178
12_50351956	12	50351956	-0.130317721512392
12_50351996	12	50351996	-0.0517752585182943
12_50352103	12	50352103	0.0228780851981233
12_50352145	12	50352145	0.071285092034938
12_50352165	12	50352165	-0.0879655107059516
12_50352775	12	50352775	-0.0436895317408663
12_50352865	12	50352865	0.169373651279237
12_50352889	12	50352889	0.118231317945435
12_50353147	12	50353147	0.0504438666116069
12_50353222	12	50353222	0.0367922643228657
12_50353319	12	50353319	0.112065696565291
12_50353661	12	50353661	0.0249934742001286
12_50353676	12	50353676	0.00972671754681803
12_50353700	12	50353700	-0.0472253623711485
12_50354097	12	50354097	0.411537057653676
12_50355101	12	50355101	-0.0877953715417837
12_50355444	12	50355444	-0.129719960973122
12_50355771	12	50355771	0.0941351171968698
12_50363229	12	50363229	0.0290978725328652
12_50396303	12	50396303	0.0653614165196366
12_50402772	12	50402772	-0.351082903973453
12_50402802	12	50402802	-0.30785590706458
12_50427768	12	50427768	0.0195577269065118
12_50427888	12	50427888	0.249785987657064
12_50467067	12	50467067	0.100985326250358
12_50467080	12	50467080	0.130681374732638
12_50626019	12	50626019	0.171003364764684
12_50674601	12	50674601	-0.019109069597972
12_50691129	12	50691129	0.0417929453812322
12_50695951	12	50695951	0.0440847568892218
12_50718803	12	50718803	-0.207124464658729
12_50723317	12	50723317	-0.104013882099912
12_50732429	12	50732429	0.133715434822271
12_50739560	12	50739560	0.0653614165196366
12_50780190	12	50780190	0.383231294832646
12_50814067	12	50814067	0.092546245845867
12_50843019	12	50843019	0.198602447033286
12_50859004	12	50859004	0.0791672160446674
12_50925464	12	50925464	0.15025031410615
12_50952710	12	50952710	-0.148042221589556
12_50953246	12	50953246	0.00877788815326922
12_50961020	12	50961020	0.352652509734982
12_50961059	12	50961059	0.144432987510836
12_50972526	12	50972526	0.0363823495478708
12_50987267	12	50987267	0.288374485334312
12_50992283	12	50992283	0.0703162984624015
12_51009131	12	51009131	-0.0813290280766888
12_51048297	12	51048297	-0.0563171400686156
12_51049161	12	51049161	-0.00863916492414025
12_51190364	12	51190364	0.136638830029038
12_51198602	12	51198602	0.0311457011817237
12_51199833	12	51199833	0.208524022470809
12_51204126	12	51204126	0.349487478694615
12_51204130	12	51204130	0.44193372745921
12_51246115	12	51246115	-0.332602569400266
12_51270728	12	51270728	-0.074464486778875
12_51288119	12	51288119	-0.500235759334588
12_51302716	12	51302716	0.15200009605611
12_51313871	12	51313871	0.00350294611259515
12_51329715	12	51329715	0.448981833813241
12_51339950	12	51339950	-0.0346840350822214
12_51343823	12	51343823	-0.0952315845878317
12_51355833	12	51355833	0.52864536065254
12_51360829	12	51360829	-0.0649009862893109
12_51365458	12	51365458	0.3541226474718
12_51379438	12	51379438	0.0948712987921108
12_51379559	12	51379559	0.143620430440136
12_51379698	12	51379698	0.510888889848383
12_51469653	12	51469653	0.419710989099377
12_51489943	12	51489943	-0.0139421883468145
12_51494977	12	51494977	0.294180107015518
12_51497115	12	51497115	0.0821296299005286
12_51510076	12	51510076	0.0173399016566932
12_51687181	12	51687181	-0.168526643654641
12_51702715	12	51702715	0.0536631377431512
12_51706550	12	51706550	0.472178408993512
12_51790487	12	51790487	0.315303398581271
12_51806958	12	51806958	-0.0721421072302983
12_51814151	12	51814151	0.100642548351255
12_51821088	12	51821088	0.154249845871043
12_51821322	12	51821322	0.242649806375435
12_51840378	12	51840378	0.247313501977543
12_51888645	12	51888645	-0.112784091727644
12_51889081	12	51889081	0.131908678116641
12_51890716	12	51890716	0.0935583083502888
12_51890884	12	51890884	-0.0551541452124966
12_51891268	12	51891268	0.00877788815326922
12_51912437	12	51912437	0.184555615841019
12_51919160	12	51919160	0.0632256721756458
12_51922453	12	51922453	0.0962407294036086
12_51976397	12	51976397	0.0140721878227823
12_52007103	12	52007103	-0.160385756449964
12_52015089	12	52015089	0.0571409097146683
12_52040342	12	52040342	0.315875178114837
12_52040387	12	52040387	0.301793291125393
12_52041907	12	52041907	-0.0864238951994523
12_52043737	12	52043737	0.423815387432113
12_52043776	12	52043776	0.185655650237349
12_52054448	12	52054448	0.450905610702971
12_52054916	12	52054916	0.0410611700468063
12_52054947	12	52054947	0.186539383827548
12_52057151	12	52057151	0.278060441652241
12_52080060	12	52080060	0.183148794626774
12_52171423	12	52171423	-0.221519731268525
12_52171473	12	52171473	-0.191246720154724
12_52172286	12	52172286	0.0386793738671311
12_52173743	12	52173743	0.105876576258351
12_52208330	12	52208330	-0.0475112426932747
12_52235276	12	52235276	-0.0910128813298614
12_52237515	12	52237515	0.231895828761175
12_52237529	12	52237529	0.227348598537309
12_52238698	12	52238698	0.136966157322759
12_52241562	12	52241562	-0.194567078446336
12_52241576	12	52241576	-0.0683899723691907
12_52248734	12	52248734	-0.18022401855794
12_52248741	12	52248741	-0.0604847742838445
12_52275919	12	52275919	-0.149606330744944
12_52286359	12	52286359	0.437412990832835
12_52287632	12	52287632	0.301559637381115
12_52288434	12	52288434	0.28361086530533
12_52291406	12	52291406	0.0223754915539916
12_52305303	12	52305303	-0.00698942770504733
12_52306077	12	52306077	0.288766610829153
12_52306119	12	52306119	0.157914416924437
12_52306135	12	52306135	0.184881464524706
12_52314701	12	52314701	0.241231227066559
12_52314781	12	52314781	0.259184685659314
12_52316492	12	52316492	0.504235868506733
12_52316931	12	52316931	-0.332123189086538
12_52316937	12	52316937	-0.274294270917069
12_52317963	12	52317963	-0.342129273705859
12_52319269	12	52319269	0.121378344817642
12_52321024	12	52321024	0.4306169430711
12_52321041	12	52321041	0.281356066657934
12_52321269	12	52321269	0.259414688854841
12_52360902	12	52360902	0.162474427803695
12_52362884	12	52362884	0.111544053823651
12_52362911	12	52362911	0.131908678116641
12_52365026	12	52365026	0.418961731725543
12_52367194	12	52367194	-0.134832115743926
12_52367292	12	52367292	0.0332200294195823
12_52378348	12	52378348	-0.0277479878718449
12_52380521	12	52380521	0.0269579042182902
12_52381391	12	52381391	0.251744840695121
12_52383655	12	52383655	0.316900183515601
12_52383718	12	52383718	0.0387857633838556
12_52383729	12	52383729	0.111976775794769
12_52383794	12	52383794	0.472178408993512
12_52383796	12	52383796	0.468209506790566
12_52385163	12	52385163	0.0455807914452924
12_52385548	12	52385548	0.468209506790566
12_52396895	12	52396895	-0.18022401855794
12_52400068	12	52400068	0.0842570376412863
12_52400532	12	52400532	0.26175862932314
12_52405891	12	52405891	-0.435832726508922
12_52424635	12	52424635	0.184376098010776
12_52428474	12	52428474	0.316900183515601
12_52428722	12	52428722	0.314938667182315
12_52430568	12	52430568	0.276902115583682
12_52430573	12	52430573	0.213892318057882
12_52430612	12	52430612	0.441737295429375
12_52430620	12	52430620	0.437544282186695
12_52433125	12	52433125	-0.111458694261077
12_52434178	12	52434178	0.119929180170415
12_52447395	12	52447395	0.284464952182306
12_52447888	12	52447888	0.0724526753386373
12_52447981	12	52447981	0.129923855659898
12_52449501	12	52449501	-0.281622394420163
12_52450594	12	52450594	0.00139835778767159
12_52469681	12	52469681	0.180398183610739
12_52469741	12	52469741	0.213585997118063
12_52469780	12	52469780	0.340974318494459
