	Chromosome	Position	124B_T1_vs_124B_PBMC.tumour
9_33548340	9	33548340	-0.636581209063588
9_33548692	9	33548692	-0.65387803254462
9_33550540	9	33550540	-0.704798443071671
9_33571267	9	33571267	-0.0314408264048013
9_33618329	9	33618329	-0.966034350803168
9_33618360	9	33618360	-1.04310374393038
9_33618374	9	33618374	-0.978973406510666
9_33618459	9	33618459	-1.08501504392099
9_33618462	9	33618462	-1.07518872176997
9_33762137	9	33762137	-0.800636165252153
9_33794842	9	33794842	-0.695180440510074
9_33798019	9	33798019	-0.640387967669695
9_33922700	9	33922700	-0.573334605234072
9_33923286	9	33923286	-0.626092383294391
9_33941704	9	33941704	-0.9154082777332
9_33941761	9	33941761	-1.13651468349715
9_33953296	9	33953296	-1.06386230409718
9_33971742	9	33971742	-0.171618484453062
9_34093402	9	34093402	-0.736772504094037
9_34107506	9	34107506	-0.803401841927211
9_34107507	9	34107507	-0.864802386591355
9_34241810	9	34241810	-0.904972825066889
9_34251514	9	34251514	-0.496031842730018
9_34255990	9	34255990	-0.670851111148334
9_34256115	9	34256115	-0.585630978331141
9_34256133	9	34256133	-0.563935907231822
9_34256148	9	34256148	-0.710156648082866
9_34256349	9	34256349	-0.723134502081076
9_34257097	9	34257097	-0.344622878827346
9_34257777	9	34257777	-0.664864816082603
9_34259685	9	34259685	-0.628476159426532
9_34297047	9	34297047	-0.476473065981482
9_34306310	9	34306310	-0.978973406510666
9_34306412	9	34306412	-0.733860908674134
9_34310929	9	34310929	-0.657045311623303
9_34311091	9	34311091	-0.467074367979233
9_34343339	9	34343339	-0.952006358910396
9_34371790	9	34371790	-1.05172974894598
9_34379694	9	34379694	-0.44055349172654
9_34382730	9	34382730	-0.459599247417086
9_34393424	9	34393424	-0.928347333440697
9_34400982	9	34400982	-0.412869933040825
9_34485239	9	34485239	-1.17161848445306
9_34485239.1	9	34485239	-1.17161848445306
9_34491512	9	34491512	-0.875468830756806
9_34500798	9	34500798	-0.660443888085168
9_34500823	9	34500823	-0.53418856383777
9_34500798.1	9	34500798	-0.660443888085168
9_34500823.1	9	34500823	-0.53418856383777
9_34512395	9	34512395	-0.476473065981482
9_34512395.1	9	34512395	-0.476473065981482
9_34512395.2	9	34512395	-0.476473065981482
9_34515018	9	34515018	-0.68129285786998
9_34517368	9	34517368	-0.771740792345223
9_34564728	9	34564728	-1.13767115252972
9_34564813	9	34564813	-0.775440012425534
9_34568916	9	34568916	-0.892558654693192
9_34577130	9	34577130	-0.995652147657296
9_34577137	9	34577137	-1.17161848445306
9_34622392	9	34622392	-0.417857647743877
9_34627903	9	34627903	-0.997832433761982
9_34628076	9	34628076	-0.394010905789509
9_34629054	9	34629054	-0.74147409278401
9_34629200	9	34629200	-0.469959759022808
9_34635682	9	34635682	-0.705408333184703
9_34647858	9	34647858	-0.409607760840528
9_34647858.1	9	34647858	-0.409607760840528
9_34647858.2	9	34647858	-0.409607760840528
9_34647858.3	9	34647858	-0.409607760840528
9_34649056	9	34649056	-0.203533664529824
9_34649056.1	9	34649056	-0.203533664529824
9_34649056.2	9	34649056	-0.203533664529824
9_34649445	9	34649445	-0.375632376474655
9_34655632	9	34655632	-0.609739596844946
9_34660867	9	34660867	-0.789148847630649
9_34661997	9	34661997	-0.49537162074875
9_34709583	9	34709583	-0.631050103090359
9_34723747	9	34723747	-0.386148788016539
9_34724244	9	34724244	-0.610328812716273
9_34726527	9	34726527	-0.381071850082011
9_34726674	9	34726674	-0.158297105955228
9_34726784	9	34726784	-0.62282959628539
9_34889377	9	34889377	-0.690848019714041
9_34889447	9	34889447	-0.631050103090359
9_34892694	9	34892694	-0.649665781257706
9_34893050	9	34893050	-0.404279241243337
9_34895088	9	34895088	-0.231160430107467
9_34895601	9	34895601	-0.725686977228434
9_34989764	9	34989764	-0.49537162074875
9_35042299	9	35042299	-0.924525622488289
9_35043294	9	35043294	-1.05697591851194
9_35043481	9	35043481	-1.03951494844572
9_35043893	9	35043893	-0.174524215628473
9_35045208	9	35045208	-0.997832433761982
9_35062975	9	35062975	-0.180607267680316
9_35062975.1	9	35062975	-0.180607267680316
9_35075025	9	35075025	-1.27270460956738
9_35077270	9	35077270	0.243419014825782
9_35092414	9	35092414	-0.355121892395915
9_35095143	9	35095143	-0.64523600933367
9_35100618	9	35100618	-0.522115731537195
9_35100684	9	35100684	-0.354840308508832
9_35102129	9	35102129	-0.978973406510666
9_35105260	9	35105260	-0.607004629123708
9_35107768	9	35107768	-0.57687496293932
9_35108139	9	35108139	-0.978973406510666
9_35108251	9	35108251	-0.62282959628539
9_35231126	9	35231126	-0.679413124651758
9_35295883	9	35295883	-0.853442524426807
9_35301143	9	35301143	-0.695180440510074
9_35301931	9	35301931	-0.399816527470715
9_35301962	9	35301962	-0.48916813882985
9_35302062	9	35302062	-0.519541787873368
9_35302438	9	35302438	-0.51401068190014
9_35302800	9	35302800	-0.966695076732229
9_35303866	9	35303866	-0.822247902823213
9_35304231	9	35304231	-0.679413124651758
9_35304362	9	35304362	-0.607004629123708
9_35304405	9	35304405	-0.35882147732721
9_35306301	9	35306301	-0.800975104532671
9_35306490	9	35306490	-0.962485283722096
9_35307218	9	35307218	-0.350942183897624
9_35307411	9	35307411	-0.697202438095286
9_35307782	9	35307782	-0.761875284843731
9_35398608	9	35398608	-0.820908560278414
9_35399712	9	35399712	-0.452043027160925
9_35546738	9	35546738	-0.600461783256936
9_35546926	9	35546926	-0.516630192453465
9_35548482	9	35548482	-0.519541787873368
9_35561095	9	35561095	-0.756580985174218
9_35561994	9	35561994	-0.807207058244186
9_35562442	9	35562442	-0.563935907231822
9_35562552	9	35562552	-0.266255358591137
9_35606887	9	35606887	-0.917572861846522
9_35609357	9	35609357	-0.249620996454335
9_35610205	9	35610205	-1.27442929003684
9_35612981	9	35612981	-1.04768615659468
9_35615992	9	35615992	-0.438405025147963
9_35649919	9	35649919	-0.30702760419487
9_35649973	9	35649973	-0.377522783000941
9_35657752	9	35657752	-0.767469301316954
9_35657752.1	9	35657752	-0.767469301316954
9_35657752.2	9	35657752	-0.767469301316954
9_35657752.3	9	35657752	-0.767469301316954
9_35657752.4	9	35657752	-0.767469301316954
9_35657752.5	9	35657752	-0.767469301316954
9_35657752.6	9	35657752	-0.767469301316954
9_35657752.7	9	35657752	-0.767469301316954
9_35657752.8	9	35657752	-0.767469301316954
9_35657752.9	9	35657752	-0.767469301316954
9_35657752.10	9	35657752	-0.767469301316954
9_35657752.11	9	35657752	-0.767469301316954
9_35657879	9	35657879	-0.228951659519013
9_35657879.1	9	35657879	-0.228951659519013
9_35657879.2	9	35657879	-0.228951659519013
9_35657879.3	9	35657879	-0.228951659519013
9_35657879.4	9	35657879	-0.228951659519013
9_35657879.5	9	35657879	-0.228951659519013
9_35657879.6	9	35657879	-0.228951659519013
9_35657879.7	9	35657879	-0.228951659519013
9_35657879.8	9	35657879	-0.228951659519013
9_35657879.9	9	35657879	-0.228951659519013
9_35657879.10	9	35657879	-0.228951659519013
9_35657879.11	9	35657879	-0.228951659519013
9_35657879.12	9	35657879	-0.228951659519013
9_35657879.13	9	35657879	-0.228951659519013
9_35657879.14	9	35657879	-0.228951659519013
9_35657879.15	9	35657879	-0.228951659519013
9_35657879.16	9	35657879	-0.228951659519013
9_35657879.17	9	35657879	-0.228951659519013
9_35657879.18	9	35657879	-0.228951659519013
9_35657879.19	9	35657879	-0.228951659519013
9_35657879.20	9	35657879	-0.228951659519013
9_35657879.21	9	35657879	-0.228951659519013
9_35657973	9	35657973	-0.247462242436568
9_35657879.22	9	35657879	-0.228951659519013
9_35657973.1	9	35657973	-0.247462242436568
9_35657973.2	9	35657973	-0.247462242436568
9_35657973.3	9	35657973	-0.247462242436568
9_35657973.4	9	35657973	-0.247462242436568
9_35657973.5	9	35657973	-0.247462242436568
9_35657973.6	9	35657973	-0.247462242436568
9_35657973.7	9	35657973	-0.247462242436568
9_35657973.8	9	35657973	-0.247462242436568
9_35657973.9	9	35657973	-0.247462242436568
9_35657973.10	9	35657973	-0.247462242436568
9_35657973.11	9	35657973	-0.247462242436568
9_35658023	9	35658023	-0.273420764975921
9_35657973.12	9	35657973	-0.247462242436568
9_35658023.1	9	35658023	-0.273420764975921
9_35657973.13	9	35657973	-0.247462242436568
9_35658023.2	9	35658023	-0.273420764975921
9_35657973.14	9	35657973	-0.247462242436568
9_35658023.3	9	35658023	-0.273420764975921
9_35657973.15	9	35657973	-0.247462242436568
9_35658023.4	9	35658023	-0.273420764975921
9_35657973.16	9	35657973	-0.247462242436568
9_35658023.5	9	35658023	-0.273420764975921
9_35657973.17	9	35657973	-0.247462242436568
9_35658023.6	9	35658023	-0.273420764975921
9_35657973.18	9	35657973	-0.247462242436568
9_35658023.7	9	35658023	-0.273420764975921
9_35657973.19	9	35657973	-0.247462242436568
9_35658023.8	9	35658023	-0.273420764975921
9_35657973.20	9	35657973	-0.247462242436568
9_35658023.9	9	35658023	-0.273420764975921
9_35657973.21	9	35657973	-0.247462242436568
9_35658023.10	9	35658023	-0.273420764975921
9_35657973.22	9	35657973	-0.247462242436568
9_35658023.11	9	35658023	-0.273420764975921
9_35658075	9	35658075	-0.386631375423912
9_35658023.12	9	35658023	-0.273420764975921
9_35658075.1	9	35658075	-0.386631375423912
9_35658023.13	9	35658023	-0.273420764975921
9_35658075.2	9	35658075	-0.386631375423912
9_35658023.14	9	35658023	-0.273420764975921
9_35658075.3	9	35658075	-0.386631375423912
9_35658023.15	9	35658023	-0.273420764975921
9_35658075.4	9	35658075	-0.386631375423912
9_35658023.16	9	35658023	-0.273420764975921
9_35658075.5	9	35658075	-0.386631375423912
9_35658023.17	9	35658023	-0.273420764975921
9_35658075.6	9	35658075	-0.386631375423912
9_35658075.7	9	35658075	-0.386631375423912
9_35658075.8	9	35658075	-0.386631375423912
9_35658075.9	9	35658075	-0.386631375423912
9_35658075.10	9	35658075	-0.386631375423912
9_35658075.11	9	35658075	-0.386631375423912
9_35658636	9	35658636	-0.317142142405239
9_35660904	9	35660904	-0.742906048277141
9_35660993	9	35660993	-0.440877510827484
9_35661060	9	35661060	-0.460100096247282
9_35661091	9	35661091	-0.474930901173077
9_35662254	9	35662254	-0.540089165277454
9_35662645	9	35662645	-0.263702883443778
9_35665156	9	35665156	-0.278533688369574
9_35674207	9	35674207	-0.246077476653506
9_35679254	9	35679254	-0.830110020596183
9_35685012	9	35685012	-0.259081325703401
9_35699406	9	35699406	-0.47082650284034
9_35704342	9	35704342	-0.63432523512322
9_35704429	9	35704429	-0.641938419233095
9_35705762	9	35705762	-0.540089165277454
9_35708428	9	35708428	-0.28014294123123
9_35712905	9	35712905	-1.32001032434573
9_35712994	9	35712994	-0.826970313065616
9_35724948	9	35724948	-0.670851111148334
9_35736102	9	35736102	-0.651398748482161
9_35739790	9	35739790	-0.667029400195925
9_35740225	9	35740225	-1.01923727672439
9_35740346	9	35740346	-0.742906048277141
9_35752019	9	35752019	-0.628476159426532
9_35752051	9	35752051	-0.820908560278414
9_35754055	9	35754055	-0.79188785391017
9_35792472	9	35792472	-0.797135083524853
9_35802586	9	35802586	-0.842651935297885
9_35802586.1	9	35802586	-0.842651935297885
9_35805723	9	35805723	-0.325149047644705
9_35805743	9	35805743	-0.31882340939529
9_35805797	9	35805797	-0.400111105325927
9_35806220	9	35806220	-0.666185965479772
9_35806453	9	35806453	-0.529666005147076
9_35811339	9	35811339	-0.31882340939529
9_35811448	9	35811448	-0.664337804189659
9_35811718	9	35811718	-0.548339052180803
9_35819374	9	35819374	-0.647767498035293
9_35826061	9	35826061	-0.861616455872507
9_35834567	9	35834567	-0.505042218178253
9_35841786	9	35841786	-0.259081325703401
9_35845754	9	35845754	-0.945290280254377
9_35846472	9	35846472	-0.554088121275475
9_35846544	9	35846544	-0.756580985174218
9_35869646	9	35869646	-0.539688360985145
9_35870004	9	35870004	-0.651398748482161
9_35870180	9	35870180	-0.776480542611923
9_35870228	9	35870228	-0.499805569812106
9_35870274	9	35870274	-0.268480023705651
9_35910529	9	35910529	-0.201365827847114
9_35910585	9	35910585	-0.637936488675599
9_35957320	9	35957320	-0.726207336130699
9_35957358	9	35957358	-0.633476840484899
9_35957618	9	35957618	-0.853442524426807
9_35957672	9	35957672	-0.927748083155492
9_36003330	9	36003330	-1.13547789219066
9_36003356	9	36003356	-0.966034350803168
9_36037047	9	36037047	-0.604577891729168
9_36052308	9	36052308	-0.583044730179527
9_36087879	9	36087879	-0.869744336755907
9_36105267	9	36105267	-0.219981506014461
9_36110066	9	36110066	-0.668044310572561
9_36136874	9	36136874	-0.884114220169224
9_36162429	9	36162429	-0.547257166085191
9_36169601	9	36169601	-0.382329100741874
9_36169897	9	36169897	-0.775440012425534
9_36171110	9	36171110	-0.876403672870118
9_36171200	9	36171200	-0.650350659049295
9_36204081	9	36204081	-0.443376983110489
9_36211631	9	36211631	-0.394010905789509
9_36223002	9	36223002	-0.723134502081076
9_36223002.1	9	36223002	-0.723134502081076
9_36424647	9	36424647	-0.910954983082015
9_36589558	9	36589558	-0.737965307006871
9_36607663	9	36607663	-0.556740405827618
9_36651765	9	36651765	-0.978973406510666
9_36665391	9	36665391	-0.803886699952574
9_36671148	9	36671148	-1.03208474297023
9_36674845	9	36674845	-0.282754154687769
9_36882052	9	36882052	-0.357485029764395
9_36882062	9	36882062	-0.311548745597537
9_36882093	9	36882093	-0.251991900917082
9_37126591	9	37126591	-1.13740276911515
9_37126919	9	37126919	-0.815474674227786
9_37304283	9	37304283	-0.805437151515974
9_37305612	9	37305612	-0.81850873431742
9_37305678	9	37305678	-0.910260656426651
9_37422525	9	37422525	-1.3145764382951
9_37422659	9	37422659	-0.550879754406375
9_37422703	9	37422703	-0.930879118309621
9_37428599	9	37428599	-0.865316624715098
9_37428599.1	9	37428599	-0.865316624715098
9_37428599.2	9	37428599	-0.865316624715098
9_37429817	9	37429817	-1.09654300289184
9_37429981	9	37429981	-0.519541787873368
9_37430655	9	37430655	-0.899538939016261
9_37436757	9	37436757	-0.524714597434103
9_37441653	9	37441653	-0.896511246318693
9_37441811	9	37441811	-0.597883239155159
9_37442414	9	37442414	-0.841469882760731
9_37486632	9	37486632	-0.670851111148334
9_37487904	9	37487904	-0.748675787088871
9_37489381	9	37489381	-0.710777295561093
9_37493653	9	37493653	-1.11186767700801
9_37500898	9	37500898	-0.210920134560362
9_37532032	9	37532032	-0.491179564796508
9_37537479	9	37537479	-0.865316624715098
9_37537560	9	37537560	-1.12581479483994
9_37537895	9	37537895	-0.902352124907753
9_37576262	9	37576262	-0.853442524426807
9_37576355	9	37576355	-0.468778674191482
9_37592455	9	37592455	-0.435351701170409
9_37692657	9	37692657	-0.74147409278401
9_37707444	9	37707444	-0.690848019714041
9_37707521	9	37707521	-0.756580985174218
9_37711385	9	37711385	-0.473237596940085
9_37715727	9	37715727	-0.929220371313566
9_37731015	9	37731015	-0.817692499477605
9_37732370	9	37732370	-0.67179189699249
9_37735683	9	37735683	-0.829829967204856
9_37737097	9	37737097	-0.636867429685673
9_37740787	9	37740787	-0.571798025004792
9_37744512	9	37744512	-1.06303767129914
9_37744688	9	37744688	-1.13509260842795
9_37745105	9	37745105	-0.947946510890041
9_37745416	9	37745416	-0.550130107706791
9_37746148	9	37746148	-0.553667571777995
9_37761964	9	37761964	-0.309618718499137
9_37769947	9	37769947	-1.14562327592012
9_37776286	9	37776286	-0.744508152873643
9_37779725	9	37779725	-0.710156648082866
9_37779832	9	37779832	-0.341543485895374
9_37779832.1	9	37779832	-0.341543485895374
9_37784879	9	37784879	-0.373833023851879
9_37784894	9	37784894	-0.460506317576416
9_37784993	9	37784993	-1.0944506239306
9_37801274	9	37801274	-0.844043826424557
9_37860061	9	37860061	-0.646398067423795
9_37919842	9	37919842	-0.956253330010582
9_37948727	9	37948727	-0.850965794134594
9_37974746	9	37974746	-0.747157731287592
9_38395986	9	38395986	-0.81850873431742
9_38396068	9	38396068	-0.766244082524937
9_38397157	9	38397157	-0.432339024448609
9_38413250	9	38413250	-0.58778264918619
9_38575614	9	38575614	-0.50660273216587
9_38575680	9	38575680	-0.749491560387898
9_38595463	9	38595463	-1.41954599789665
9_38595889	9	38595889	-0.797733091840519
9_38596083	9	38596083	-0.822247902823213
9_38596120	9	38596120	-0.831416218096808
9_38607443	9	38607443	-0.978973406510666
9_38610362	9	38610362	-0.902622520380551
9_38615701	9	38615701	-0.424384554833028
9_39358675	9	39358675	-1.0240612960392
9_39358695	9	39358695	-1.09118291009669
9_41165039	9	41165039	-1.31600839378824
9_41923894	9	41923894	-1.79566619314761
9_41923919	9	41923919	-1.92821029282878
9_41923970	9	41923970	-1.98831127109
9_65737280	9	65737280	0.153130129496679
9_66920278	9	66920278	-0.858679172792954
9_68499322	9	68499322	-0.625336451895965
9_68780097	9	68780097	-0.61879784226634
9_68780222	9	68780222	-0.660443888085168
9_68822655	9	68822655	-0.288828669097453
9_68917631	9	68917631	-0.737965307006871
9_68935041	9	68935041	-0.746799964381632
9_69013163	9	69013163	-0.769050337136434
9_69013283	9	69013283	-0.775440012425534
9_69014063	9	69014063	-0.739022613789913
9_69046445	9	69046445	-0.895315477463756
9_69065021	9	69065021	-0.631050103090359
9_69151677	9	69151677	-0.834025070599566
9_69151771	9	69151771	-0.63718488926246
9_69205204	9	69205204	-0.613323934193985
9_69205204.1	9	69205204	-0.613323934193985
9_69216409	9	69216409	-0.914267717122851
9_69218314	9	69218314	-0.843089978428893
9_69220939	9	69220939	-0.723716351268591
9_69228107	9	69228107	-0.759192198630756
9_69236164	9	69236164	-0.609739596844946
9_69239948	9	69239948	-0.894909141722191
9_69246759	9	69246759	-0.900970894509393
9_69248319	9	69248319	-0.869744336755907
9_69248319.1	9	69248319	-0.869744336755907
9_69251072	9	69251072	-1.03241266547213
9_69254296	9	69254296	-0.966482462327469
9_69325484	9	69325484	-0.836954401638238
9_69391650	9	69391650	-0.546657915799986
9_69516278	9	69516278	-0.839996993361855
9_69517037	9	69517037	-0.657045311623303
9_69723598	9	69723598	-0.388364342648367
9_69844521	9	69844521	-0.78632832856827
9_69857915	9	69857915	-0.362888388293729
9_69902305	9	69902305	-1.18444252481065
9_69902352	9	69902352	-0.978973406510666
9_69902377	9	69902377	-0.890436731909009
9_70108288	9	70108288	-0.556030709146476
9_70108293	9	70108293	-0.563935907231822
9_70126242	9	70126242	-1.04936273440206
9_70126396	9	70126396	-1.02079358220529
9_70143615	9	70143615	-0.857294849922413
9_70175789	9	70175789	-0.501394441163109
9_70175789.1	9	70175789	-0.501394441163109
9_70175883	9	70175883	-0.286154916028842
9_70218559	9	70218559	-1.1534711377428
9_70225775	9	70225775	-0.297795590530206
9_70277425	9	70277425	-0.88311339110315
9_70298125	9	70298125	-1.18060726768032
9_70347691	9	70347691	-0.572653124332931
9_70413226	9	70413226	0.0514002425328529
9_70413307	9	70413307	-0.733860908674134
9_70535957	9	70535957	-1.13330155290196
9_70536068	9	70536068	-0.807492938566312
9_70536224	9	70536224	-0.448458689811886
